trabajador,dia,turno,disposicion
T016,25,Mañana,0
T016,25,Tarde,0
T016,25,Noche,9
T017,1,Mañana,0
T017,1,Tarde,4
T017,1,Noche,9
T017,2,Mañana,6
T017,2,Tarde,3
T017,2,Noche,5
T017,3,Mañana,8
T017,3,Tarde,0
T017,3,Noche,10
T017,4,Mañana,10
T017,4,Tarde,6
T017,4,Noche,7
T017,5,Mañana,1
T017,5,Tarde,0
T017,5,Noche,6
T017,6,Mañana,0
T017,6,Tarde,0
T017,6,Noche,0
T017,7,Mañana,6
T017,7,Tarde,3
T017,7,Noche,10
T017,8,Mañana,0
T017,8,Tarde,6
T017,8,Noche,10
T017,9,Mañana,0
T017,9,Tarde,6
T017,9,Noche,9
T017,10,Mañana,0
T017,10,Tarde,8
T017,10,Noche,0
T017,11,Mañana,10
T017,11,Tarde,0
T017,11,Noche,0
T017,12,Mañana,0
T017,12,Tarde,8
T017,12,Noche,4
T017,13,Mañana,1
T017,13,Tarde,7
T017,13,Noche,1
T017,14,Mañana,0
T017,14,Tarde,8
T017,14,Noche,3
T017,15,Mañana,2
T017,15,Tarde,4
T017,15,Noche,9
T017,16,Mañana,9
T017,16,Tarde,8
T017,16,Noche,5
T017,17,Mañana,3
T017,17,Tarde,0
T017,17,Noche,8
T017,18,Mañana,8
T017,18,Tarde,1
T017,18,Noche,0
T017,19,Mañana,1
T017,19,Tarde,1
T017,19,Noche,0
T017,20,Mañana,5
T017,20,Tarde,4
T017,20,Noche,1
T017,21,Mañana,5
T017,21,Tarde,2
T017,21,Noche,0
T017,22,Mañana,10
T017,22,Tarde,0
T017,22,Noche,9
T017,23,Mañana,5
T017,23,Tarde,1
T017,23,Noche,0
T017,24,Mañana,9
T017,24,Tarde,7
T017,24,Noche,7
T017,25,Mañana,0
T017,25,Tarde,0
T017,25,Noche,0
T018,1,Mañana,5
T018,1,Tarde,0
T018,1,Noche,2
T018,2,Mañana,8
T018,2,Tarde,4
T018,2,Noche,9
T018,3,Mañana,8
T018,3,Tarde,10
T018,3,Noche,0
T018,4,Mañana,5
T018,4,Tarde,10
T018,4,Noche,0
T018,5,Mañana,0
T018,5,Tarde,0
T018,5,Noche,9
T018,6,Mañana,0
T018,6,Tarde,0
T018,6,Noche,10
T018,7,Mañana,5
T018,7,Tarde,9
T018,7,Noche,1
T018,8,Mañana,0
T018,8,Tarde,0
T018,8,Noche,0
T018,9,Mañana,5
T018,9,Tarde,5
T018,9,Noche,6
T018,10,Mañana,8
T018,10,Tarde,2
T018,10,Noche,8
T018,11,Mañana,0
T018,11,Tarde,3
T018,11,Noche,0
T018,12,Mañana,0
T018,12,Tarde,10
T018,12,Noche,0
T018,13,Mañana,0
T018,13,Tarde,8
T018,13,Noche,10
T018,14,Mañana,3
T018,14,Tarde,5
T018,14,Noche,6
T018,15,Mañana,1
T018,15,Tarde,8
T018,15,Noche,0
T018,16,Mañana,1
T018,16,Tarde,3
T018,16,Noche,5
T018,17,Mañana,6
T018,17,Tarde,10
T018,17,Noche,9
T018,18,Mañana,0
T018,18,Tarde,0
T018,18,Noche,5
T018,19,Mañana,1
T018,19,Tarde,6
T018,19,Noche,10
T018,20,Mañana,3
T018,20,Tarde,10
T018,20,Noche,4
T018,21,Mañana,8
T018,21,Tarde,0
T018,21,Noche,3
T018,22,Mañana,8
T018,22,Tarde,2
T018,22,Noche,0
T018,23,Mañana,6
T018,23,Tarde,1
T018,23,Noche,0
T018,24,Mañana,1
T018,24,Tarde,0
T018,24,Noche,5
T018,25,Mañana,4
T018,25,Tarde,9
T018,25,Noche,3
T019,1,Mañana,10
T019,1,Tarde,1
T019,1,Noche,1
T019,2,Mañana,3
T019,2,Tarde,8
T019,2,Noche,6
T019,3,Mañana,5
T019,3,Tarde,2
T019,3,Noche,2
T019,4,Mañana,0
T019,4,Tarde,4
T019,4,Noche,9
T019,5,Mañana,8
T019,5,Tarde,3
T019,5,Noche,0
T019,6,Mañana,3
T019,6,Tarde,0
T019,6,Noche,4
T019,7,Mañana,10
T019,7,Tarde,8
T019,7,Noche,5
T019,8,Mañana,0
T019,8,Tarde,1
T019,8,Noche,10
T019,9,Mañana,3
T019,9,Tarde,1
T019,9,Noche,3
T019,10,Mañana,0
T019,10,Tarde,1
T019,10,Noche,0
T019,11,Mañana,9
T019,11,Tarde,10
T019,11,Noche,0
T019,12,Mañana,4
T019,12,Tarde,3
T019,12,Noche,5
T019,13,Mañana,7
T019,13,Tarde,0
T019,13,Noche,1
T019,14,Mañana,0
T019,14,Tarde,0
T019,14,Noche,8
T019,15,Mañana,5
T019,15,Tarde,9
T019,15,Noche,5
T019,16,Mañana,7
T019,16,Tarde,8
T019,16,Noche,8
T019,17,Mañana,3
T019,17,Tarde,8
T019,17,Noche,1
T019,18,Mañana,3
T019,18,Tarde,0
T019,18,Noche,6
T019,19,Mañana,2
T019,19,Tarde,10
T019,19,Noche,0
T019,20,Mañana,8
T019,20,Tarde,2
T019,20,Noche,0
T019,21,Mañana,5
T019,21,Tarde,8
T019,21,Noche,1
T019,22,Mañana,4
T019,22,Tarde,1
T019,22,Noche,0
T019,23,Mañana,7
T019,23,Tarde,0
T019,23,Noche,5
T019,24,Mañana,4
T019,24,Tarde,6
T019,24,Noche,5
T019,25,Mañana,7
T019,25,Tarde,0
T019,25,Noche,8
T020,1,Mañana,4
T020,1,Tarde,10
T020,1,Noche,4
T020,2,Mañana,2
T020,2,Tarde,6
T020,2,Noche,9
T020,3,Mañana,6
T020,3,Tarde,5
T020,3,Noche,10
T020,4,Mañana,0
T020,4,Tarde,6
T020,4,Noche,9
T020,5,Mañana,10
T020,5,Tarde,9
T020,5,Noche,4
T020,6,Mañana,7
T020,6,Tarde,0
T020,6,Noche,3
T020,7,Mañana,1
T020,7,Tarde,8
T020,7,Noche,5
T020,8,Mañana,0
T020,8,Tarde,6
T020,8,Noche,5
T020,9,Mañana,8
T020,9,Tarde,0
T020,9,Noche,0
T020,10,Mañana,0
T020,10,Tarde,0
T020,10,Noche,6
T020,11,Mañana,9
T020,11,Tarde,6
T020,11,Noche,1
T020,12,Mañana,0
T020,12,Tarde,6
T020,12,Noche,9
T020,13,Mañana,0
T020,13,Tarde,6
T020,13,Noche,5
T020,14,Mañana,0
T020,14,Tarde,1
T020,14,Noche,0
T020,15,Mañana,1
T020,15,Tarde,1
T020,15,Noche,0
T020,16,Mañana,5
T020,16,Tarde,0
T020,16,Noche,0
T020,17,Mañana,4
T020,17,Tarde,6
T020,17,Noche,5
T020,18,Mañana,0
T020,18,Tarde,7
T020,18,Noche,0
T020,19,Mañana,5
T020,19,Tarde,7
T020,19,Noche,0
T020,20,Mañana,5
T020,20,Tarde,9
T020,20,Noche,0
T020,21,Mañana,5
T020,21,Tarde,4
T020,21,Noche,1
T020,22,Mañana,2
T020,22,Tarde,4
T020,22,Noche,0
T020,23,Mañana,3
T020,23,Tarde,0
T020,23,Noche,6
T020,24,Mañana,0
T020,24,Tarde,7
T020,24,Noche,0
T020,25,Mañana,5
T020,25,Tarde,1
T020,25,Noche,2
T021,1,Mañana,7
T021,1,Tarde,8
T021,1,Noche,9
T021,2,Mañana,0
T021,2,Tarde,1
T021,2,Noche,2
T021,3,Mañana,7
T021,3,Tarde,10
T021,3,Noche,3
T021,4,Mañana,0
T021,4,Tarde,0
T021,4,Noche,3
T021,5,Mañana,4
T021,5,Tarde,7
T021,5,Noche,2
T021,6,Mañana,2
T021,6,Tarde,6
T021,6,Noche,2
T021,7,Mañana,10
T021,7,Tarde,0
T021,7,Noche,1
T021,8,Mañana,0
T021,8,Tarde,0
T021,8,Noche,0
T021,9,Mañana,1
T021,9,Tarde,6
T021,9,Noche,0
T021,10,Mañana,4
T021,10,Tarde,6
T021,10,Noche,6
T021,11,Mañana,8
T021,11,Tarde,6
T021,11,Noche,3
T021,12,Mañana,8
T021,12,Tarde,8
T021,12,Noche,0
T021,13,Mañana,0
T021,13,Tarde,0
T021,13,Noche,0
T021,14,Mañana,0
T021,14,Tarde,6
T021,14,Noche,0
T021,15,Mañana,7
T021,15,Tarde,3
T021,15,Noche,10
T021,16,Mañana,8
T021,16,Tarde,7
T021,16,Noche,3
T021,17,Mañana,2
T021,17,Tarde,5
T021,17,Noche,0
T021,18,Mañana,7
T021,18,Tarde,0
T021,18,Noche,3
T021,19,Mañana,0
T021,19,Tarde,6
T021,19,Noche,3
T021,20,Mañana,7
T021,20,Tarde,9
T021,20,Noche,1
T021,21,Mañana,0
T021,21,Tarde,4
T021,21,Noche,8
T021,22,Mañana,3
T021,22,Tarde,4
T021,22,Noche,0
T021,23,Mañana,2
T021,23,Tarde,0
T021,23,Noche,8
T021,24,Mañana,4
T021,24,Tarde,0
T021,24,Noche,2
T021,25,Mañana,3
T021,25,Tarde,5
T021,25,Noche,9
T022,1,Mañana,4
T022,1,Tarde,8
T022,1,Noche,4
T022,2,Mañana,0
T022,2,Tarde,0
T022,2,Noche,9
T022,3,Mañana,3
T022,3,Tarde,6
T022,3,Noche,0
T022,4,Mañana,3
T022,4,Tarde,8
T022,4,Noche,5
T022,5,Mañana,6
T022,5,Tarde,8
T022,5,Noche,5
T022,6,Mañana,0
T022,6,Tarde,9
T022,6,Noche,0
T022,7,Mañana,1
T022,7,Tarde,3
T022,7,Noche,8
T022,8,Mañana,6
T022,8,Tarde,6
T022,8,Noche,3
T022,9,Mañana,3
T022,9,Tarde,4
T022,9,Noche,6
T022,10,Mañana,2
T022,10,Tarde,0
T022,10,Noche,0
T022,11,Mañana,2
T022,11,Tarde,0
T022,11,Noche,9
T022,12,Mañana,0
T022,12,Tarde,7
T022,12,Noche,10
T022,13,Mañana,1
T022,13,Tarde,1
T022,13,Noche,10
T022,14,Mañana,0
T022,14,Tarde,1
T022,14,Noche,4
T022,15,Mañana,4
T022,15,Tarde,2
T022,15,Noche,8
T022,16,Mañana,0
T022,16,Tarde,6
T022,16,Noche,0
T022,17,Mañana,5
T022,17,Tarde,2
T022,17,Noche,1
T022,18,Mañana,0
T022,18,Tarde,4
T022,18,Noche,0
T022,19,Mañana,2
T022,19,Tarde,6
T022,19,Noche,0
T022,20,Mañana,2
T022,20,Tarde,0
T022,20,Noche,6
T022,21,Mañana,0
T022,21,Tarde,1
T022,21,Noche,2
T022,22,Mañana,2
T022,22,Tarde,9
T022,22,Noche,4
T022,23,Mañana,0
T022,23,Tarde,2
T022,23,Noche,2
T022,24,Mañana,0
T022,24,Tarde,0
T022,24,Noche,4
T022,25,Mañana,6
T022,25,Tarde,1
T022,25,Noche,0
T023,1,Mañana,0
T023,1,Tarde,0
T023,1,Noche,10
T023,2,Mañana,3
T023,2,Tarde,0
T023,2,Noche,9
T023,3,Mañana,0
T023,3,Tarde,4
T023,3,Noche,9
T023,4,Mañana,10
T023,4,Tarde,0
T023,4,Noche,6
T023,5,Mañana,0
T023,5,Tarde,1
T023,5,Noche,0
T023,6,Mañana,8
T023,6,Tarde,0
T023,6,Noche,10
T023,7,Mañana,0
T023,7,Tarde,5
T023,7,Noche,4
T023,8,Mañana,9
T023,8,Tarde,8
T023,8,Noche,10
T023,9,Mañana,0
T023,9,Tarde,7
T023,9,Noche,10
T023,10,Mañana,0
T023,10,Tarde,0
T023,10,Noche,9
T023,11,Mañana,1
T023,11,Tarde,0
T023,11,Noche,2
T023,12,Mañana,0
T023,12,Tarde,0
T023,12,Noche,6
T023,13,Mañana,0
T023,13,Tarde,2
T023,13,Noche,2
T023,14,Mañana,0
T023,14,Tarde,7
T023,14,Noche,4
T023,15,Mañana,0
T023,15,Tarde,0
T023,15,Noche,2
T023,16,Mañana,5
T023,16,Tarde,5
T023,16,Noche,0
T023,17,Mañana,0
T023,17,Tarde,0
T023,17,Noche,10
T023,18,Mañana,1
T023,18,Tarde,3
T023,18,Noche,3
T023,19,Mañana,7
T023,19,Tarde,0
T023,19,Noche,10
T023,20,Mañana,5
T023,20,Tarde,6
T023,20,Noche,2
T023,21,Mañana,0
T023,21,Tarde,1
T023,21,Noche,0
T023,22,Mañana,0
T023,22,Tarde,8
T023,22,Noche,7
T023,23,Mañana,0
T023,23,Tarde,6
T023,23,Noche,2
T023,24,Mañana,9
T023,24,Tarde,1
T023,24,Noche,8
T023,25,Mañana,10
T023,25,Tarde,9
T023,25,Noche,5
T024,1,Mañana,0
T024,1,Tarde,10
T024,1,Noche,0
T024,2,Mañana,6
T024,2,Tarde,7
T024,2,Noche,0
T024,3,Mañana,4
T024,3,Tarde,0
T024,3,Noche,0
T024,4,Mañana,0
T024,4,Tarde,1
T024,4,Noche,3
T024,5,Mañana,7
T024,5,Tarde,5
T024,5,Noche,0
T024,6,Mañana,4
T024,6,Tarde,3
T024,6,Noche,6
T024,7,Mañana,2
T024,7,Tarde,7
T024,7,Noche,9
T024,8,Mañana,8
T024,8,Tarde,4
T024,8,Noche,2
T024,9,Mañana,0
T024,9,Tarde,1
T024,9,Noche,4
T024,10,Mañana,0
T024,10,Tarde,0
T024,10,Noche,4
T024,11,Mañana,4
T024,11,Tarde,7
T024,11,Noche,9
T024,12,Mañana,2
T024,12,Tarde,0
T024,12,Noche,3
T024,13,Mañana,0
T024,13,Tarde,10
T024,13,Noche,0
T024,14,Mañana,10
T024,14,Tarde,7
T024,14,Noche,9
T024,15,Mañana,5
T024,15,Tarde,6
T024,15,Noche,2
T024,16,Mañana,1
T024,16,Tarde,8
T024,16,Noche,9
T024,17,Mañana,8
T024,17,Tarde,7
T024,17,Noche,2
T024,18,Mañana,7
T024,18,Tarde,6
T024,18,Noche,0
T024,19,Mañana,9
T024,19,Tarde,0
T024,19,Noche,8
T024,20,Mañana,2
T024,20,Tarde,5
T024,20,Noche,2
T024,21,Mañana,4
T024,21,Tarde,1
T024,21,Noche,0
T024,22,Mañana,0
T024,22,Tarde,7
T024,22,Noche,3
T024,23,Mañana,4
T024,23,Tarde,0
T024,23,Noche,8
T024,24,Mañana,3
T024,24,Tarde,10
T024,24,Noche,3
T024,25,Mañana,7
T024,25,Tarde,7
T024,25,Noche,0
T025,1,Mañana,0
T025,1,Tarde,4
T025,1,Noche,7
T025,2,Mañana,0
T025,2,Tarde,0
T025,2,Noche,3
T025,3,Mañana,0
T025,3,Tarde,6
T025,3,Noche,5
T025,4,Mañana,2
T025,4,Tarde,10
T025,4,Noche,0
T025,5,Mañana,7
T025,5,Tarde,6
T025,5,Noche,8
T025,6,Mañana,6
T025,6,Tarde,8
T025,6,Noche,10
T025,7,Mañana,0
T025,7,Tarde,7
T025,7,Noche,2
T025,8,Mañana,6
T025,8,Tarde,5
T025,8,Noche,0
T025,9,Mañana,5
T025,9,Tarde,2
T025,9,Noche,0
T025,10,Mañana,0
T025,10,Tarde,3
T025,10,Noche,8
T025,11,Mañana,0
T025,11,Tarde,2
T025,11,Noche,0
T025,12,Mañana,0
T025,12,Tarde,9
T025,12,Noche,1
T025,13,Mañana,0
T025,13,Tarde,0
T025,13,Noche,3
T025,14,Mañana,10
T025,14,Tarde,0
T025,14,Noche,0
T025,15,Mañana,8
T025,15,Tarde,1
T025,15,Noche,9
T025,16,Mañana,2
T025,16,Tarde,1
T025,16,Noche,8
T025,17,Mañana,1
T025,17,Tarde,4
T025,17,Noche,5
T025,18,Mañana,10
T025,18,Tarde,5
T025,18,Noche,6
T025,19,Mañana,5
T025,19,Tarde,0
T025,19,Noche,10
T025,20,Mañana,7
T025,20,Tarde,0
T025,20,Noche,0
T025,21,Mañana,9
T025,21,Tarde,4
T025,21,Noche,4
T025,22,Mañana,6
T025,22,Tarde,5
T025,22,Noche,2
T025,23,Mañana,4
T025,23,Tarde,3
T025,23,Noche,3
T025,24,Mañana,4
T025,24,Tarde,2
T025,24,Noche,1
T025,25,Mañana,1
T025,25,Tarde,1
T025,25,Noche,6
T026,1,Mañana,0
T026,1,Tarde,10
T026,1,Noche,8
T026,2,Mañana,0
T026,2,Tarde,2
T026,2,Noche,0
T026,3,Mañana,5
T026,3,Tarde,0
T026,3,Noche,0
T026,4,Mañana,9
T026,4,Tarde,0
T026,4,Noche,7
T026,5,Mañana,5
T026,5,Tarde,8
T026,5,Noche,10
T026,6,Mañana,0
T026,6,Tarde,6
T026,6,Noche,1
T026,7,Mañana,0
T026,7,Tarde,6
T026,7,Noche,1
T026,8,Mañana,0
T026,8,Tarde,0
T026,8,Noche,3
T026,9,Mañana,0
T026,9,Tarde,0
T026,9,Noche,10
T026,10,Mañana,0
T026,10,Tarde,9
T026,10,Noche,0
T026,11,Mañana,5
T026,11,Tarde,2
T026,11,Noche,10
T026,12,Mañana,10
T026,12,Tarde,3
T026,12,Noche,10
T026,13,Mañana,0
T026,13,Tarde,6
T026,13,Noche,3
T026,14,Mañana,0
T026,14,Tarde,0
T026,14,Noche,2
T026,15,Mañana,2
T026,15,Tarde,7
T026,15,Noche,7
T026,16,Mañana,4
T026,16,Tarde,0
T026,16,Noche,10
T026,17,Mañana,6
T026,17,Tarde,10
T026,17,Noche,0
T026,18,Mañana,0
T026,18,Tarde,10
T026,18,Noche,2
T026,19,Mañana,0
T026,19,Tarde,0
T026,19,Noche,2
T026,20,Mañana,2
T026,20,Tarde,6
T026,20,Noche,5
T026,21,Mañana,9
T026,21,Tarde,0
T026,21,Noche,3
T026,22,Mañana,1
T026,22,Tarde,5
T026,22,Noche,0
T026,23,Mañana,0
T026,23,Tarde,8
T026,23,Noche,4
T026,24,Mañana,0
T026,24,Tarde,6
T026,24,Noche,7
T026,25,Mañana,5
T026,25,Tarde,10
T026,25,Noche,3
T027,1,Mañana,10
T027,1,Tarde,0
T027,1,Noche,9
T027,2,Mañana,3
T027,2,Tarde,6
T027,2,Noche,9
T027,3,Mañana,9
T027,3,Tarde,8
T027,3,Noche,10
T027,4,Mañana,0
T027,4,Tarde,5
T027,4,Noche,0
T027,5,Mañana,1
T027,5,Tarde,6
T027,5,Noche,8
T027,6,Mañana,0
T027,6,Tarde,0
T027,6,Noche,0
T027,7,Mañana,1
T027,7,Tarde,5
T027,7,Noche,8
T027,8,Mañana,9
T027,8,Tarde,6
T027,8,Noche,10
T027,9,Mañana,4
T027,9,Tarde,8
T027,9,Noche,1
T027,10,Mañana,6
T027,10,Tarde,1
T027,10,Noche,0
T027,11,Mañana,0
T027,11,Tarde,0
T027,11,Noche,6
T027,12,Mañana,1
T027,12,Tarde,5
T027,12,Noche,0
T027,13,Mañana,4
T027,13,Tarde,0
T027,13,Noche,0
T027,14,Mañana,2
T027,14,Tarde,4
T027,14,Noche,7
T027,15,Mañana,4
T027,15,Tarde,1
T027,15,Noche,5
T027,16,Mañana,0
T027,16,Tarde,5
T027,16,Noche,4
T027,17,Mañana,4
T027,17,Tarde,10
T027,17,Noche,0
T027,18,Mañana,10
T027,18,Tarde,7
T027,18,Noche,10
T027,19,Mañana,4
T027,19,Tarde,4
T027,19,Noche,0
T027,20,Mañana,0
T027,20,Tarde,6
T027,20,Noche,10
T027,21,Mañana,6
T027,21,Tarde,10
T027,21,Noche,8
T027,22,Mañana,2
T027,22,Tarde,5
T027,22,Noche,0
T027,23,Mañana,2
T027,23,Tarde,10
T027,23,Noche,0
T027,24,Mañana,6
T027,24,Tarde,6
T027,24,Noche,1
T027,25,Mañana,0
T027,25,Tarde,7
T027,25,Noche,5
T028,1,Mañana,4
T028,1,Tarde,0
T028,1,Noche,2
T028,2,Mañana,2
T028,2,Tarde,6
T028,2,Noche,8
T028,3,Mañana,5
T028,3,Tarde,4
T028,3,Noche,7
T028,4,Mañana,5
T028,4,Tarde,0
T028,4,Noche,0
T028,5,Mañana,7
T028,5,Tarde,7
T028,5,Noche,7
T028,6,Mañana,10
T028,6,Tarde,5
T028,6,Noche,0
T028,7,Mañana,5
T028,7,Tarde,4
T028,7,Noche,0
T028,8,Mañana,10
T028,8,Tarde,4
T028,8,Noche,10
T028,9,Mañana,10
T028,9,Tarde,5
T028,9,Noche,6
T028,10,Mañana,2
T028,10,Tarde,8
T028,10,Noche,5
T028,11,Mañana,8
T028,11,Tarde,9
T028,11,Noche,3
T028,12,Mañana,8
T028,12,Tarde,2
T028,12,Noche,7
T028,13,Mañana,7
T028,13,Tarde,2
T028,13,Noche,0
T028,14,Mañana,5
T028,14,Tarde,1
T028,14,Noche,6
T028,15,Mañana,7
T028,15,Tarde,2
T028,15,Noche,6
T028,16,Mañana,9
T028,16,Tarde,8
T028,16,Noche,2
T028,17,Mañana,2
T028,17,Tarde,0
T028,17,Noche,4
T028,18,Mañana,5
T028,18,Tarde,5
T028,18,Noche,10
T028,19,Mañana,4
T028,19,Tarde,0
T028,19,Noche,0
T028,20,Mañana,8
T028,20,Tarde,8
T028,20,Noche,4
T028,21,Mañana,0
T028,21,Tarde,10
T028,21,Noche,1
T028,22,Mañana,6
T028,22,Tarde,9
T028,22,Noche,5
T028,23,Mañana,5
T028,23,Tarde,0
T028,23,Noche,6
T028,24,Mañana,10
T028,24,Tarde,2
T028,24,Noche,2
T028,25,Mañana,3
T028,25,Tarde,6
T028,25,Noche,0
T029,1,Mañana,2
T029,1,Tarde,0
T029,1,Noche,2
T029,2,Mañana,9
T029,2,Tarde,6
T029,2,Noche,0
T029,3,Mañana,6
T029,3,Tarde,4
T029,3,Noche,5
T029,4,Mañana,2
T029,4,Tarde,9
T029,4,Noche,4
T029,5,Mañana,3
T029,5,Tarde,2
T029,5,Noche,0
T029,6,Mañana,2
T029,6,Tarde,4
T029,6,Noche,8
T029,7,Mañana,4
T029,7,Tarde,0
T029,7,Noche,7
T029,8,Mañana,0
T029,8,Tarde,0
T029,8,Noche,0
T029,9,Mañana,9
T029,9,Tarde,10
T029,9,Noche,0
T029,10,Mañana,0
T029,10,Tarde,10
T029,10,Noche,1
T029,11,Mañana,0
T029,11,Tarde,4
T029,11,Noche,2
T029,12,Mañana,3
T029,12,Tarde,9
T029,12,Noche,0
T029,13,Mañana,0
T029,13,Tarde,9
T029,13,Noche,4
T029,14,Mañana,0
T029,14,Tarde,0
T029,14,Noche,3
T029,15,Mañana,5
T029,15,Tarde,2
T029,15,Noche,4
T029,16,Mañana,0
T029,16,Tarde,2
T029,16,Noche,0
T029,17,Mañana,6
T029,17,Tarde,10
T029,17,Noche,0
T029,18,Mañana,10
T029,18,Tarde,7
T029,18,Noche,6
T029,19,Mañana,0
T029,19,Tarde,10
T029,19,Noche,3
T029,20,Mañana,2
T029,20,Tarde,2
T029,20,Noche,8
T029,21,Mañana,9
T029,21,Tarde,0
T029,21,Noche,5
T029,22,Mañana,10
T029,22,Tarde,7
T029,22,Noche,4
T029,23,Mañana,8
T029,23,Tarde,0
T029,23,Noche,7
T029,24,Mañana,0
T029,24,Tarde,7
T029,24,Noche,6
T029,25,Mañana,2
T029,25,Tarde,2
T029,25,Noche,9
T030,1,Mañana,5
T030,1,Tarde,0
T030,1,Noche,0
T030,2,Mañana,5
T030,2,Tarde,4
T030,2,Noche,1
T030,3,Mañana,9
T030,3,Tarde,1
T030,3,Noche,0
T030,4,Mañana,8
T030,4,Tarde,0
T030,4,Noche,0
T030,5,Mañana,0
T030,5,Tarde,0
T030,5,Noche,10
T030,6,Mañana,5
T030,6,Tarde,10
T030,6,Noche,1
T030,7,Mañana,6
T030,7,Tarde,6
T030,7,Noche,0
T030,8,Mañana,4
T030,8,Tarde,3
T030,8,Noche,10
T030,9,Mañana,3
T030,9,Tarde,6
T030,9,Noche,8
T030,10,Mañana,5
T030,10,Tarde,7
T030,10,Noche,8
T030,11,Mañana,0
T030,11,Tarde,3
T030,11,Noche,1
T030,12,Mañana,6
T030,12,Tarde,7
T030,12,Noche,9
T030,13,Mañana,0
T030,13,Tarde,10
T030,13,Noche,1
T030,14,Mañana,0
T030,14,Tarde,0
T030,14,Noche,5
T030,15,Mañana,0
T030,15,Tarde,6
T030,15,Noche,0
T030,16,Mañana,0
T030,16,Tarde,7
T030,16,Noche,2
T030,17,Mañana,6
T030,17,Tarde,3
T030,17,Noche,1
T030,18,Mañana,10
T030,18,Tarde,5
T030,18,Noche,0
T030,19,Mañana,0
T030,19,Tarde,5
T030,19,Noche,6
T030,20,Mañana,0
T030,20,Tarde,0
T030,20,Noche,1
T030,21,Mañana,2
T030,21,Tarde,6
T030,21,Noche,0
T030,22,Mañana,0
T030,22,Tarde,5
T030,22,Noche,0
T030,23,Mañana,2
T030,23,Tarde,0
T030,23,Noche,10
T030,24,Mañana,2
T030,24,Tarde,0
T030,24,Noche,2
T030,25,Mañana,1
T030,25,Tarde,3
T030,25,Noche,5
T031,1,Mañana,0
T031,1,Tarde,0
T031,1,Noche,0
T031,2,Mañana,2
T031,2,Tarde,0
T031,2,Noche,0
T031,3,Mañana,1
T031,3,Tarde,4
T031,3,Noche,10
T031,4,Mañana,3
T031,4,Tarde,7
T031,4,Noche,3
T031,5,Mañana,4
T031,5,Tarde,0
T031,5,Noche,8
T031,6,Mañana,1
T031,6,Tarde,8
T031,6,Noche,9
T031,7,Mañana,0
T031,7,Tarde,6
T031,7,Noche,10
T031,8,Mañana,2
T031,8,Tarde,0
T031,8,Noche,0
T031,9,Mañana,5
T031,9,Tarde,0
T031,9,Noche,6
T031,10,Mañana,3
T031,10,Tarde,10
T031,10,Noche,0
T031,11,Mañana,8
T031,11,Tarde,0
T031,11,Noche,2
T031,12,Mañana,6
T031,12,Tarde,1
T031,12,Noche,3
T031,13,Mañana,5
T031,13,Tarde,2
T031,13,Noche,8
T031,14,Mañana,0
T031,14,Tarde,5
T031,14,Noche,0
T031,15,Mañana,0
T031,15,Tarde,0
T031,15,Noche,3
T031,16,Mañana,10
T031,16,Tarde,2
T031,16,Noche,0
T031,17,Mañana,8
T031,17,Tarde,5
T031,17,Noche,1
T031,18,Mañana,6
T031,18,Tarde,2
T031,18,Noche,0
T031,19,Mañana,1
T031,19,Tarde,5
T031,19,Noche,7
T031,20,Mañana,4
T031,20,Tarde,0
T031,20,Noche,9
T031,21,Mañana,9
T031,21,Tarde,0
T031,21,Noche,4
T031,22,Mañana,4
T031,22,Tarde,5
T031,22,Noche,8
T031,23,Mañana,5
T031,23,Tarde,1
T031,23,Noche,6
T031,24,Mañana,9
T031,24,Tarde,0
T031,24,Noche,5
T031,25,Mañana,1
T031,25,Tarde,0
T031,25,Noche,1
T032,1,Mañana,8
T032,1,Tarde,7
T032,1,Noche,4
T032,2,Mañana,0
T032,2,Tarde,9
T032,2,Noche,7
T032,3,Mañana,0
T032,3,Tarde,10
T032,3,Noche,10
T032,4,Mañana,0
T032,4,Tarde,0
T032,4,Noche,2
T032,5,Mañana,4
T032,5,Tarde,0
T032,5,Noche,0
T032,6,Mañana,2
T032,6,Tarde,1
T032,6,Noche,7
T032,7,Mañana,10
T032,7,Tarde,6
T032,7,Noche,0
T032,8,Mañana,3
T032,8,Tarde,5
T032,8,Noche,0
T032,9,Mañana,2
T032,9,Tarde,10
T032,9,Noche,8
T032,10,Mañana,2
T032,10,Tarde,1
T032,10,Noche,6
T032,11,Mañana,2
T032,11,Tarde,0
T032,11,Noche,0
T032,12,Mañana,7
T032,12,Tarde,8
T032,12,Noche,2
T032,13,Mañana,8
T032,13,Tarde,4
T032,13,Noche,8
T032,14,Mañana,8
T032,14,Tarde,10
T032,14,Noche,5
T032,15,Mañana,9
T032,15,Tarde,5
T032,15,Noche,7
T032,16,Mañana,0
T032,16,Tarde,7
T032,16,Noche,3
T032,17,Mañana,1
T032,17,Tarde,0
T032,17,Noche,8
T032,18,Mañana,4
T032,18,Tarde,1
T032,18,Noche,0
T032,19,Mañana,1
T032,19,Tarde,8
T032,19,Noche,9
T032,20,Mañana,4
T032,20,Tarde,10
T032,20,Noche,0
T032,21,Mañana,4
T032,21,Tarde,8
T032,21,Noche,9
T032,22,Mañana,7
T032,22,Tarde,8
T032,22,Noche,0
T032,23,Mañana,8
T032,23,Tarde,6
T032,23,Noche,10
T032,24,Mañana,6
