trabajador,dia,turno,disposicion
T029,8,Mañana,0
T029,8,Tarde,5
T029,8,Noche,7
T029,9,Mañana,4
T029,9,Tarde,5
T029,9,Noche,10
T029,10,Mañana,0
T029,10,Tarde,1
T029,10,Noche,9
T029,11,Mañana,6
T029,11,Tarde,4
T029,11,Noche,9
T029,12,Mañana,0
T029,12,Tarde,5
T029,12,Noche,8
T029,13,Mañana,0
T029,13,Tarde,4
T029,13,Noche,2
T029,14,Mañana,4
T029,14,Tarde,0
T029,14,Noche,1
T030,1,Mañana,9
T030,1,Tarde,8
T030,1,Noche,4
T030,2,Mañana,9
T030,2,Tarde,0
T030,2,Noche,4
T030,3,Mañana,10
T030,3,Tarde,0
T030,3,Noche,2
T030,4,Mañana,4
T030,4,Tarde,0
T030,4,Noche,0
T030,5,Mañana,8
T030,5,Tarde,9
T030,5,Noche,10
T030,6,Mañana,6
T030,6,Tarde,6
T030,6,Noche,8
T030,7,Mañana,5
T030,7,Tarde,0
T030,7,Noche,9
T030,8,Mañana,3
T030,8,Tarde,4
T030,8,Noche,5
T030,9,Mañana,9
T030,9,Tarde,0
T030,9,Noche,2
T030,10,Mañana,0
T030,10,Tarde,2
T030,10,Noche,5
T030,11,Mañana,2
T030,11,Tarde,7
T030,11,Noche,9
T030,12,Mañana,9
T030,12,Tarde,4
T030,12,Noche,0
T030,13,Mañana,3
T030,13,Tarde,0
T030,13,Noche,3
T030,14,Mañana,1
T030,14,Tarde,3
T030,14,Noche,8
T031,1,Mañana,9
T031,1,Tarde,9
T031,1,Noche,7
T031,2,Mañana,1
T031,2,Tarde,4
T031,2,Noche,5
T031,3,Mañana,7
T031,3,Tarde,4
T031,3,Noche,8
T031,4,Mañana,9
T031,4,Tarde,6
T031,4,Noche,0
T031,5,Mañana,5
T031,5,Tarde,1
T031,5,Noche,0
T031,6,Mañana,9
T031,6,Tarde,10
T031,6,Noche,5
T031,7,Mañana,6
T031,7,Tarde,0
T031,7,Noche,8
T031,8,Mañana,2
T031,8,Tarde,7
T031,8,Noche,3
T031,9,Mañana,7
T031,9,Tarde,6
T031,9,Noche,0
T031,10,Mañana,0
T031,10,Tarde,4
T031,10,Noche,8
T031,11,Mañana,2
T031,11,Tarde,0
T031,11,Noche,0
T031,12,Mañana,1
T031,12,Tarde,7
T031,12,Noche,6
T031,13,Mañana,2
T031,13,Tarde,0
T031,13,Noche,10
T031,14,Mañana,6
T031,14,Tarde,0
T031,14,Noche,7
T032,1,Mañana,1
T032,1,Tarde,5
T032,1,Noche,0
T032,2,Mañana,8
T032,2,Tarde,0
T032,2,Noche,0
T032,3,Mañana,3
T032,3,Tarde,0
T032,3,Noche,3
T032,4,Mañana,3
T032,4,Tarde,0
T032,4,Noche,5
T032,5,Mañana,1
T032,5,Tarde,7
T032,5,Noche,2
T032,6,Mañana,7
T032,6,Tarde,5
T032,6,Noche,0
T032,7,Mañana,5
T032,7,Tarde,9
T032,7,Noche,3
T032,8,Mañana,5
T032,8,Tarde,0
T032,8,Noche,0
T032,9,Mañana,0
T032,9,Tarde,3
T032,9,Noche,1
T032,10,Mañana,0
T032,10,Tarde,9
T032,10,Noche,5
T032,11,Mañana,10
T032,11,Tarde,0
T032,11,Noche,0
T032,12,Mañana,1
T032,12,Tarde,0
T032,12,Noche,6
T032,13,Mañana,2
T032,13,Tarde,4
T032,13,Noche,2
T032,14,Mañana,5
T032,14,Tarde,3
T032,14,Noche,0
T033,1,Mañana,3
T033,1,Tarde,0
T033,1,Noche,0
T033,2,Mañana,0
T033,2,Tarde,8
T033,2,Noche,6
T033,3,Mañana,4
T033,3,Tarde,4
T033,3,Noche,7
T033,4,Mañana,7
T033,4,Tarde,0
T033,4,Noche,4
T033,5,Mañana,0
T033,5,Tarde,2
T033,5,Noche,8
T033,6,Mañana,9
T033,6,Tarde,0
T033,6,Noche,10
T033,7,Mañana,1
T033,7,Tarde,8
T033,7,Noche,3
T033,8,Mañana,0
T033,8,Tarde,0
T033,8,Noche,8
T033,9,Mañana,0
T033,9,Tarde,6
T033,9,Noche,0
T033,10,Mañana,10
T033,10,Tarde,5
T033,10,Noche,8
T033,11,Mañana,8
T033,11,Tarde,0
T033,11,Noche,0
T033,12,Mañana,1
T033,12,Tarde,8
T033,12,Noche,4
T033,13,Mañana,0
T033,13,Tarde,7
T033,13,Noche,3
T033,14,Mañana,6
T033,14,Tarde,1
T033,14,Noche,1
T034,1,Mañana,9
T034,1,Tarde,3
T034,1,Noche,4
T034,2,Mañana,7
T034,2,Tarde,7
T034,2,Noche,3
T034,3,Mañana,2
T034,3,Tarde,0
T034,3,Noche,1
T034,4,Mañana,1
T034,4,Tarde,3
T034,4,Noche,9
T034,5,Mañana,5
T034,5,Tarde,4
T034,5,Noche,0
T034,6,Mañana,5
T034,6,Tarde,0
T034,6,Noche,10
T034,7,Mañana,6
T034,7,Tarde,5
T034,7,Noche,6
T034,8,Mañana,5
T034,8,Tarde,5
T034,8,Noche,6
T034,9,Mañana,0
T034,9,Tarde,10
T034,9,Noche,0
T034,10,Mañana,7
T034,10,Tarde,10
T034,10,Noche,10
T034,11,Mañana,1
T034,11,Tarde,8
T034,11,Noche,1
T034,12,Mañana,5
T034,12,Tarde,5
T034,12,Noche,5
T034,13,Mañana,0
T034,13,Tarde,0
T034,13,Noche,9
T034,14,Mañana,9
T034,14,Tarde,10
T034,14,Noche,0
T035,1,Mañana,9
T035,1,Tarde,6
T035,1,Noche,0
T035,2,Mañana,7
T035,2,Tarde,7
T035,2,Noche,0
T035,3,Mañana,3
T035,3,Tarde,7
T035,3,Noche,10
T035,4,Mañana,5
T035,4,Tarde,0
T035,4,Noche,0
T035,5,Mañana,8
T035,5,Tarde,8
T035,5,Noche,5
T035,6,Mañana,2
T035,6,Tarde,7
T035,6,Noche,0
T035,7,Mañana,0
T035,7,Tarde,9
T035,7,Noche,0
T035,8,Mañana,0
T035,8,Tarde,0
T035,8,Noche,7
T035,9,Mañana,0
T035,9,Tarde,0
T035,9,Noche,0
T035,10,Mañana,0
T035,10,Tarde,0
T035,10,Noche,4
T035,11,Mañana,0
T035,11,Tarde,8
T035,11,Noche,9
T035,12,Mañana,0
T035,12,Tarde,2
T035,12,Noche,8
T035,13,Mañana,8
T035,13,Tarde,9
T035,13,Noche,6
T035,14,Mañana,3
T035,14,Tarde,2
T035,14,Noche,6
T036,1,Mañana,9
T036,1,Tarde,2
T036,1,Noche,7
T036,2,Mañana,4
T036,2,Tarde,6
T036,2,Noche,4
T036,3,Mañana,0
T036,3,Tarde,1
T036,3,Noche,7
T036,4,Mañana,0
T036,4,Tarde,7
T036,4,Noche,8
T036,5,Mañana,0
T036,5,Tarde,0
T036,5,Noche,0
T036,6,Mañana,9
T036,6,Tarde,8
T036,6,Noche,5
T036,7,Mañana,3
T036,7,Tarde,10
T036,7,Noche,5
T036,8,Mañana,7
T036,8,Tarde,4
T036,8,Noche,3
T036,9,Mañana,1
T036,9,Tarde,2
T036,9,Noche,8
T036,10,Mañana,7
T036,10,Tarde,4
T036,10,Noche,5
T036,11,Mañana,5
T036,11,Tarde,4
T036,11,Noche,9
T036,12,Mañana,3
T036,12,Tarde,1
T036,12,Noche,2
T036,13,Mañana,7
T036,13,Tarde,0
T036,13,Noche,4
T036,14,Mañana,8
T036,14,Tarde,3
T036,14,Noche,1
T037,1,Mañana,5
T037,1,Tarde,0
T037,1,Noche,3
T037,2,Mañana,4
T037,2,Tarde,8
T037,2,Noche,0
T037,3,Mañana,1
T037,3,Tarde,9
T037,3,Noche,3
T037,4,Mañana,2
T037,4,Tarde,8
T037,4,Noche,0
T037,5,Mañana,2
T037,5,Tarde,7
T037,5,Noche,5
T037,6,Mañana,5
T037,6,Tarde,0
T037,6,Noche,8
T037,7,Mañana,2
T037,7,Tarde,9
T037,7,Noche,10
T037,8,Mañana,5
T037,8,Tarde,1
T037,8,Noche,6
T037,9,Mañana,8
T037,9,Tarde,6
T037,9,Noche,0
T037,10,Mañana,0
T037,10,Tarde,8
T037,10,Noche,8
T037,11,Mañana,0
T037,11,Tarde,1
T037,11,Noche,0
T037,12,Mañana,0
T037,12,Tarde,2
T037,12,Noche,3
T037,13,Mañana,4
T037,13,Tarde,4
T037,13,Noche,1
T037,14,Mañana,5
T037,14,Tarde,0
T037,14,Noche,0
T038,1,Mañana,3
T038,1,Tarde,10
T038,1,Noche,2
T038,2,Mañana,10
T038,2,Tarde,6
T038,2,Noche,0
T038,3,Mañana,10
T038,3,Tarde,0
T038,3,Noche,0
T038,4,Mañana,5
T038,4,Tarde,1
T038,4,Noche,0
T038,5,Mañana,2
T038,5,Tarde,6
T038,5,Noche,6
T038,6,Mañana,8
T038,6,Tarde,8
T038,6,Noche,4
T038,7,Mañana,5
T038,7,Tarde,8
T038,7,Noche,6
T038,8,Mañana,10
T038,8,Tarde,1
T038,8,Noche,6
T038,9,Mañana,7
T038,9,Tarde,2
T038,9,Noche,0
T038,10,Mañana,7
T038,10,Tarde,9
T038,10,Noche,0
T038,11,Mañana,0
T038,11,Tarde,6
T038,11,Noche,5
T038,12,Mañana,8
T038,12,Tarde,9
T038,12,Noche,7
T038,13,Mañana,9
T038,13,Tarde,1
T038,13,Noche,10
T038,14,Mañana,1
T038,14,Tarde,8
T038,14,Noche,0
T039,1,Mañana,0
T039,1,Tarde,4
T039,1,Noche,8
T039,2,Mañana,7
T039,2,Tarde,1
T039,2,Noche,0
T039,3,Mañana,9
T039,3,Tarde,0
T039,3,Noche,0
T039,4,Mañana,5
T039,4,Tarde,9
T039,4,Noche,8
T039,5,Mañana,2
T039,5,Tarde,8
T039,5,Noche,0
T039,6,Mañana,7
T039,6,Tarde,4
T039,6,Noche,2
T039,7,Mañana,3
T039,7,Tarde,6
T039,7,Noche,4
T039,8,Mañana,0
T039,8,Tarde,3
T039,8,Noche,9
T039,9,Mañana,0
T039,9,Tarde,2
T039,9,Noche,7
T039,10,Mañana,9
T039,10,Tarde,4
T039,10,Noche,0
T039,11,Mañana,3
T039,11,Tarde,7
T039,11,Noche,6
T039,12,Mañana,10
T039,12,Tarde,5
T039,12,Noche,2
T039,13,Mañana,9
T039,13,Tarde,5
T039,13,Noche,7
T039,14,Mañana,9
T039,14,Tarde,0
T039,14,Noche,0
T040,1,Mañana,0
T040,1,Tarde,4
T040,1,Noche,4
T040,2,Mañana,10
T040,2,Tarde,5
T040,2,Noche,5
T040,3,Mañana,1
T040,3,Tarde,0
T040,3,Noche,4
T040,4,Mañana,1
T040,4,Tarde,0
T040,4,Noche,0
T040,5,Mañana,3
T040,5,Tarde,9
T040,5,Noche,8
T040,6,Mañana,8
T040,6,Tarde,6
T040,6,Noche,0
T040,7,Mañana,0
T040,7,Tarde,4
T040,7,Noche,0
T040,8,Mañana,0
T040,8,Tarde,5
T040,8,Noche,4
T040,9,Mañana,0
T040,9,Tarde,0
T040,9,Noche,4
T040,10,Mañana,3
T040,10,Tarde,3
T040,10,Noche,6
T040,11,Mañana,0
T040,11,Tarde,7
T040,11,Noche,1
T040,12,Mañana,4
T040,12,Tarde,0
T040,12,Noche,4
T040,13,Mañana,8
T040,13,Tarde,0
T040,13,Noche,0
T040,14,Mañana,6
T040,14,Tarde,10
T040,14,Noche,10
T041,1,Mañana,2
T041,1,Tarde,0
T041,1,Noche,9
T041,2,Mañana,7
T041,2,Tarde,4
T041,2,Noche,7
T041,3,Mañana,3
T041,3,Tarde,0
T041,3,Noche,9
T041,4,Mañana,0
T041,4,Tarde,5
T041,4,Noche,0
T041,5,Mañana,2
T041,5,Tarde,6
T041,5,Noche,1
T041,6,Mañana,9
T041,6,Tarde,10
T041,6,Noche,8
T041,7,Mañana,2
T041,7,Tarde,6
T041,7,Noche,6
T041,8,Mañana,1
T041,8,Tarde,0
T041,8,Noche,3
T041,9,Mañana,2
T041,9,Tarde,6
T041,9,Noche,10
T041,10,Mañana,0
T041,10,Tarde,9
T041,10,Noche,10
T041,11,Mañana,1
T041,11,Tarde,5
T041,11,Noche,0
T041,12,Mañana,1
T041,12,Tarde,5
T041,12,Noche,9
T041,13,Mañana,3
T041,13,Tarde,5
T041,13,Noche,3
T041,14,Mañana,0
T041,14,Tarde,10
T041,14,Noche,0
T042,1,Mañana,0
T042,1,Tarde,0
T042,1,Noche,0
T042,2,Mañana,5
T042,2,Tarde,3
T042,2,Noche,7
T042,3,Mañana,5
T042,3,Tarde,0
T042,3,Noche,4
T042,4,Mañana,0
T042,4,Tarde,0
T042,4,Noche,5
T042,5,Mañana,9
T042,5,Tarde,0
T042,5,Noche,0
T042,6,Mañana,5
T042,6,Tarde,1
T042,6,Noche,0
T042,7,Mañana,3
T042,7,Tarde,1
T042,7,Noche,10
T042,8,Mañana,2
T042,8,Tarde,6
T042,8,Noche,7
T042,9,Mañana,0
T042,9,Tarde,2
T042,9,Noche,7
T042,10,Mañana,0
T042,10,Tarde,10
T042,10,Noche,7
T042,11,Mañana,2
T042,11,Tarde,0
T042,11,Noche,6
T042,12,Mañana,4
T042,12,Tarde,4
T042,12,Noche,6
T042,13,Mañana,0
T042,13,Tarde,8
T042,13,Noche,9
T042,14,Mañana,6
T042,14,Tarde,8
T042,14,Noche,0
T043,1,Mañana,0
T043,1,Tarde,6
T043,1,Noche,4
T043,2,Mañana,10
T043,2,Tarde,6
T043,2,Noche,0
T043,3,Mañana,9
T043,3,Tarde,10
T043,3,Noche,1
T043,4,Mañana,0
T043,4,Tarde,10
T043,4,Noche,0
T043,5,Mañana,0
T043,5,Tarde,10
T043,5,Noche,4
T043,6,Mañana,6
T043,6,Tarde,1
T043,6,Noche,6
T043,7,Mañana,8
T043,7,Tarde,2
T043,7,Noche,1
T043,8,Mañana,0
T043,8,Tarde,0
T043,8,Noche,0
T043,9,Mañana,7
T043,9,Tarde,1
T043,9,Noche,1
T043,10,Mañana,3
T043,10,Tarde,9
T043,10,Noche,0
T043,11,Mañana,2
T043,11,Tarde,7
T043,11,Noche,6
T043,12,Mañana,1
T043,12,Tarde,6
T043,12,Noche,0
T043,13,Mañana,0
T043,13,Tarde,7
T043,13,Noche,3
T043,14,Mañana,6
T043,14,Tarde,6
T043,14,Noche,1
T044,1,Mañana,6
T044,1,Tarde,1
T044,1,Noche,10
T044,2,Mañana,2
T044,2,Tarde,5
T044,2,Noche,0
T044,3,Mañana,6
T044,3,Tarde,7
T044,3,Noche,1
T044,4,Mañana,10
T044,4,Tarde,6
T044,4,Noche,5
T044,5,Mañana,0
T044,5,Tarde,0
T044,5,Noche,0
T044,6,Mañana,0
T044,6,Tarde,9
T044,6,Noche,7
T044,7,Mañana,5
T044,7,Tarde,8
T044,7,Noche,6
T044,8,Mañana,0
T044,8,Tarde,8
T044,8,Noche,1
T044,9,Mañana,4
T044,9,Tarde,2
T044,9,Noche,0
T044,10,Mañana,2
T044,10,Tarde,9
T044,10,Noche,2
T044,11,Mañana,2
T044,11,Tarde,3
T044,11,Noche,4
T044,12,Mañana,3
T044,12,Tarde,1
T044,12,Noche,6
T044,13,Mañana,9
T044,13,Tarde,0
T044,13,Noche,9
T044,14,Mañana,0
T044,14,Tarde,1
T044,14,Noche,0
T045,1,Mañana,0
T045,1,Tarde,7
T045,1,Noche,1
T045,2,Mañana,5
T045,2,Tarde,10
T045,2,Noche,3
T045,3,Mañana,0
T045,3,Tarde,4
T045,3,Noche,4
T045,4,Mañana,10
T045,4,Tarde,0
T045,4,Noche,0
T045,5,Mañana,10
T045,5,Tarde,0
T045,5,Noche,10
T045,6,Mañana,4
T045,6,Tarde,9
T045,6,Noche,2
T045,7,Mañana,2
T045,7,Tarde,5
T045,7,Noche,8
T045,8,Mañana,2
T045,8,Tarde,9
T045,8,Noche,1
T045,9,Mañana,4
T045,9,Tarde,9
T045,9,Noche,1
T045,10,Mañana,7
T045,10,Tarde,6
T045,10,Noche,3
T045,11,Mañana,7
T045,11,Tarde,7
T045,11,Noche,8
T045,12,Mañana,0
T045,12,Tarde,8
T045,12,Noche,3
T045,13,Mañana,0
T045,13,Tarde,3
T045,13,Noche,5
T045,14,Mañana,0
T045,14,Tarde,0
T045,14,Noche,5
T046,1,Mañana,0
T046,1,Tarde,7
T046,1,Noche,1
T046,2,Mañana,1
T046,2,Tarde,0
T046,2,Noche,2
T046,3,Mañana,0
T046,3,Tarde,5
T046,3,Noche,8
T046,4,Mañana,9
T046,4,Tarde,0
T046,4,Noche,2
T046,5,Mañana,5
T046,5,Tarde,6
T046,5,Noche,3
T046,6,Mañana,10
T046,6,Tarde,9
T046,6,Noche,1
T046,7,Mañana,10
T046,7,Tarde,0
T046,7,Noche,2
T046,8,Mañana,10
T046,8,Tarde,5
T046,8,Noche,9
T046,9,Mañana,4
T046,9,Tarde,0
T046,9,Noche,0
T046,10,Mañana,8
T046,10,Tarde,0
T046,10,Noche,4
T046,11,Mañana,4
T046,11,Tarde,7
T046,11,Noche,0
T046,12,Mañana,9
T046,12,Tarde,9
T046,12,Noche,3
T046,13,Mañana,10
T046,13,Tarde,9
T046,13,Noche,7
T046,14,Mañana,0
T046,14,Tarde,8
T046,14,Noche,3
T047,1,Mañana,0
T047,1,Tarde,0
T047,1,Noche,1
T047,2,Mañana,3
T047,2,Tarde,1
T047,2,Noche,2
T047,3,Mañana,2
T047,3,Tarde,0
T047,3,Noche,3
T047,4,Mañana,8
T047,4,Tarde,8
T047,4,Noche,3
T047,5,Mañana,9
T047,5,Tarde,5
T047,5,Noche,4
T047,6,Mañana,4
T047,6,Tarde,3
T047,6,Noche,2
T047,7,Mañana,9
T047,7,Tarde,4
T047,7,Noche,4
T047,8,Mañana,8
T047,8,Tarde,5
T047,8,Noche,0
T047,9,Mañana,2
T047,9,Tarde,0
T047,9,Noche,9
T047,10,Mañana,0
T047,10,Tarde,0
T047,10,Noche,3
T047,11,Mañana,0
T047,11,Tarde,4
T047,11,Noche,1
T047,12,Mañana,9
T047,12,Tarde,9
T047,12,Noche,5
T047,13,Mañana,3
T047,13,Tarde,6
T047,13,Noche,10
T047,14,Mañana,7
T047,14,Tarde,6
T047,14,Noche,7
T048,1,Mañana,9
T048,1,Tarde,10
T048,1,Noche,0
T048,2,Mañana,7
T048,2,Tarde,5
T048,2,Noche,0
T048,3,Mañana,10
T048,3,Tarde,4
T048,3,Noche,5
T048,4,Mañana,3
T048,4,Tarde,8
T048,4,Noche,0
T048,5,Mañana,10
T048,5,Tarde,0
T048,5,Noche,4
T048,6,Mañana,0
T048,6,Tarde,0
T048,6,Noche,3
T048,7,Mañana,10
T048,7,Tarde,6
T048,7,Noche,9
T048,8,Mañana,9
T048,8,Tarde,8
T048,8,Noche,4
T048,9,Mañana,0
T048,9,Tarde,1
T048,9,Noche,6
T048,10,Mañana,0
T048,10,Tarde,2
T048,10,Noche,2
T048,11,Mañana,0
T048,11,Tarde,10
T048,11,Noche,6
T048,12,Mañana,0
T048,12,Tarde,4
T048,12,Noche,8
T048,13,Mañana,6
T048,13,Tarde,3
T048,13,Noche,0
T048,14,Mañana,10
T048,14,Tarde,4
T048,14,Noche,1
T049,1,Mañana,9
T049,1,Tarde,8
T049,1,Noche,5
T049,2,Mañana,7
T049,2,Tarde,0
T049,2,Noche,4
T049,3,Mañana,5
T049,3,Tarde,3
T049,3,Noche,0
T049,4,Mañana,6
T049,4,Tarde,1
T049,4,Noche,1
T049,5,Mañana,0
T049,5,Tarde,0
T049,5,Noche,4
T049,6,Mañana,0
T049,6,Tarde,1
T049,6,Noche,10
T049,7,Mañana,3
T049,7,Tarde,4
T049,7,Noche,9
T049,8,Mañana,0
T049,8,Tarde,0
T049,8,Noche,8
T049,9,Mañana,0
T049,9,Tarde,8
T049,9,Noche,8
T049,10,Mañana,1
T049,10,Tarde,5
T049,10,Noche,1
T049,11,Mañana,7
T049,11,Tarde,4
T049,11,Noche,8
T049,12,Mañana,7
T049,12,Tarde,8
T049,12,Noche,7
T049,13,Mañana,9
T049,13,Tarde,4
T049,13,Noche,4
T049,14,Mañana,3
T049,14,Tarde,0
T049,14,Noche,10
T050,1,Mañana,8
T050,1,Tarde,6
T050,1,Noche,9
T050,2,Mañana,0
T050,2,Tarde,6
T050,2,Noche,0
T050,3,Mañana,0
T050,3,Tarde,1
T050,3,Noche,6
T050,4,Mañana,9
T050,4,Tarde,7
T050,4,Noche,3
T050,5,Mañana,2
T050,5,Tarde,9
T050,5,Noche,1
T050,6,Mañana,5
T050,6,Tarde,0
T050,6,Noche,1
T050,7,Mañana,6
T050,7,Tarde,5
T050,7,Noche,9
T050,8,Mañana,8
T050,8,Tarde,10
T050,8,Noche,3
T050,9,Mañana,10
T050,9,Tarde,0
T050,9,Noche,5
T050,10,Mañana,0
T050,10,Tarde,0
T050,10,Noche,8
T050,11,Mañana,6
T050,11,Tarde,0
T050,11,Noche,0
T050,12,Mañana,6
T050,12,Tarde,8
T050,12,Noche,1
T050,13,Mañana,5
T050,13,Tarde,0
T050,13,Noche,4
T050,14,Mañana,4
T050,14,Tarde,9
T050,14,Noche,2
T051,1,Mañana,9
T051,1,Tarde,3
T051,1,Noche,0
T051,2,Mañana,0
T051,2,Tarde,0
T051,2,Noche,7
T051,3,Mañana,10
T051,3,Tarde,5
T051,3,Noche,6
T051,4,Mañana,0
T051,4,Tarde,0
T051,4,Noche,10
T051,5,Mañana,10
T051,5,Tarde,2
T051,5,Noche,0
T051,6,Mañana,6
T051,6,Tarde,10
T051,6,Noche,0
T051,7,Mañana,2
T051,7,Tarde,3
T051,7,Noche,0
T051,8,Mañana,1
T051,8,Tarde,0
T051,8,Noche,7
T051,9,Mañana,0
T051,9,Tarde,5
T051,9,Noche,4
T051,10,Mañana,5
T051,10,Tarde,2
T051,10,Noche,0
T051,11,Mañana,6
T051,11,Tarde,10
T051,11,Noche,4
T051,12,Mañana,1
T051,12,Tarde,0
T051,12,Noche,4
T051,13,Mañana,6
T051,13,Tarde,3
T051,13,Noche,1
T051,14,Mañana,1
T051,14,Tarde,5
T051,14,Noche,10
T052,1,Mañana,0
T052,1,Tarde,3
T052,1,Noche,9
T052,2,Mañana,4
T052,2,Tarde,0
T052,2,Noche,5
T052,3,Mañana,8
T052,3,Tarde,7
T052,3,Noche,0
T052,4,Mañana,1
T052,4,Tarde,10
T052,4,Noche,0
T052,5,Mañana,7
T052,5,Tarde,2
T052,5,Noche,10
T052,6,Mañana,0
T052,6,Tarde,5
T052,6,Noche,9
T052,7,Mañana,0
T052,7,Tarde,7
T052,7,Noche,10
T052,8,Mañana,0
T052,8,Tarde,8
T052,8,Noche,7
T052,9,Mañana,1
T052,9,Tarde,7
T052,9,Noche,8
T052,10,Mañana,3
T052,10,Tarde,0
T052,10,Noche,4
T052,11,Mañana,2
T052,11,Tarde,8
T052,11,Noche,10
T052,12,Mañana,6
T052,12,Tarde,6
T052,12,Noche,3
T052,13,Mañana,0
T052,13,Tarde,1
T052,13,Noche,9
T052,14,Mañana,5
T052,14,Tarde,5
T052,14,Noche,4
T053,1,Mañana,9
T053,1,Tarde,7
T053,1,Noche,8
T053,2,Mañana,0
T053,2,Tarde,4
T053,2,Noche,9
T053,3,Mañana,1
T053,3,Tarde,8
T053,3,Noche,2
T053,4,Mañana,3
T053,4,Tarde,2
T053,4,Noche,4
T053,5,Mañana,6
T053,5,Tarde,3
T053,5,Noche,0
T053,6,Mañana,7
T053,6,Tarde,0
T053,6,Noche,6
T053,7,Mañana,1
T053,7,Tarde,5
T053,7,Noche,6
T053,8,Mañana,10
T053,8,Tarde,3
T053,8,Noche,6
T053,9,Mañana,3
T053,9,Tarde,2
T053,9,Noche,6
T053,10,Mañana,8
T053,10,Tarde,2
T053,10,Noche,8
T053,11,Mañana,0
T053,11,Tarde,4
T053,11,Noche,0
T053,12,Mañana,10
T053,12,Tarde,0
T053,12,Noche,3
T053,13,Mañana,0
T053,13,Tarde,6
T053,13,Noche,0
T053,14,Mañana,8
T053,14,Tarde,7
T053,14,Noche,0
T054,1,Mañana,2
T054,1,Tarde,5
T054,1,Noche,0
T054,2,Mañana,0
T054,2,Tarde,10
T054,2,Noche,6
T054,3,Mañana,7
T054,3,Tarde,6
T054,3,Noche,9
T054,4,Mañana,4
T054,4,Tarde,0
T054,4,Noche,4
T054,5,Mañana,6
T054,5,Tarde,0
T054,5,Noche,0
T054,6,Mañana,7
T054,6,Tarde,1
T054,6,Noche,10
T054,7,Mañana,8
T054,7,Tarde,0
T054,7,Noche,6
T054,8,Mañana,0
T054,8,Tarde,2
T054,8,Noche,4
T054,9,Mañana,0
T054,9,Tarde,0
T054,9,Noche,9
T054,10,Mañana,0
T054,10,Tarde,4
T054,10,Noche,6
T054,11,Mañana,10
T054,11,Tarde,4
T054,11,Noche,5
T054,12,Mañana,5
T054,12,Tarde,8
T054,12,Noche,1
T054,13,Mañana,0
T054,13,Tarde,0
T054,13,Noche,9
T054,14,Mañana,5
T054,14,Tarde,0
T054,14,Noche,0
T055,1,Mañana,1
T055,1,Tarde,0
T055,1,Noche,4
T055,2,Mañana,7
T055,2,Tarde,1
T055,2,Noche,7
T055,3,Mañana,5
T055,3,Tarde,1
T055,3,Noche,3
T055,4,Mañana,10
T055,4,Tarde,0
T055,4,Noche,0
T055,5,Mañana,0
T055,5,Tarde,6
T055,5,Noche,10
T055,6,Mañana,5
T055,6,Tarde,7
T055,6,Noche,2
T055,7,Mañana,7
T055,7,Tarde,1
T055,7,Noche,6
T055,8,Mañana,9
T055,8,Tarde,7
T055,8,Noche,0
T055,9,Mañana,2
T055,9,Tarde,0
T055,9,Noche,0
T055,10,Mañana,0
T055,10,Tarde,5
T055,10,Noche,3
T055,11,Mañana,0
T055,11,Tarde,2
T055,11,Noche,10
T055,12,Mañana,2
T055,12,Tarde,6
T055,12,Noche,0
T055,13,Mañana,10
T055,13,Tarde,0
T055,13,Noche,8
T055,14,Mañana,0
T055,14,Tarde,0
T055,14,Noche,1
T056,1,Mañana,0
T056,1,Tarde,1
T056,1,Noche,7
T056,2,Mañana,0
T056,2,Tarde,0
T056,2,Noche,0
T056,3,Mañana,0
T056,3,Tarde,0
T056,3,Noche,0
T056,4,Mañana,8
T056,4,Tarde,10
T056,4,Noche,1
T056,5,Mañana,10
T056,5,Tarde,10
T056,5,Noche,1
T056,6,Mañana,0
T056,6,Tarde,4
T056,6,Noche,3
T056,7,Mañana,10
T056,7,Tarde,0
T056,7,Noche,1
T056,8,Mañana,0
T056,8,Tarde,1
T056,8,Noche,0
T056,9,Mañana,10
T056,9,Tarde,9
T056,9,Noche,3
T056,10,Mañana,0
T056,10,Tarde,0
T056,10,Noche,0
T056,11,Mañana,0
T056,11,Tarde,10
T056,11,Noche,0
T056,12,Mañana,7
T056,12,Tarde,0
T056,12,Noche,4
T056,13,Mañana,1
T056,13,Tarde,4
T056,13,Noche,9
T056,14,Mañana,0
T056,14,Tarde,4
T056,14,Noche,6
T057,1,Mañana,2
T057,1,Tarde,4
T057,1,Noche,8
T057,2,Mañana,5
T057,2,Tarde,0
T057,2,Noche,9
T057,3,Mañana,0
T057,3,Tarde,6
T057,3,Noche,0
T057,4,Mañana,10
T057,4,Tarde,6
T057,4,Noche,0
T057,5,Mañana,9
T057,5,Tarde,7
T057,5,Noche,7
T057,6,Mañana,6
T057,6,Tarde,8
T057,6,Noche,6
T057,7,Mañana,0
T057,7,Tarde,0
T057,7,Noche,9
T057,8,Mañana,5
T057,8,Tarde,9
T057,8,Noche,0
T057,9,Mañana,2
T057,9,Tarde,7
T057,9,Noche,0
T057,10,Mañana,1
T057,10,Tarde,8
T057,10,Noche,5
T057,11,Mañana,4
T057,11,Tarde,9
T057,11,Noche,8
T057,12,Mañana,0
T057,12,Tarde,5
T057,12,Noche,1
T057,13,Mañana,7
T057,13,Tarde,7
T057,13,Noche,2
T057,14,Mañana,6
T057,14,Tarde,9
T057,14,Noche,3
T058,1,Mañana,8
