trabajador,dia,turno,disposicion
T022,1,Mañana,1
T022,1,Tarde,0
T022,1,Noche,2
T022,2,Mañana,6
T022,2,Tarde,1
T022,2,Noche,5
T022,3,Mañana,0
T022,3,Tarde,4
T022,3,Noche,4
T022,4,Mañana,3
T022,4,Tarde,9
T022,4,Noche,6
T022,5,Mañana,10
T022,5,Tarde,6
T022,5,Noche,0
T022,6,Mañana,0
T022,6,Tarde,8
T022,6,Noche,4
T022,7,Mañana,9
T022,7,Tarde,8
T022,7,Noche,6
T022,8,Mañana,9
T022,8,Tarde,0
T022,8,Noche,1
T022,9,Mañana,6
T022,9,Tarde,0
T022,9,Noche,5
T022,10,Mañana,4
T022,10,Tarde,0
T022,10,Noche,8
T022,11,Mañana,4
T022,11,Tarde,8
T022,11,Noche,0
T022,12,Mañana,4
T022,12,Tarde,0
T022,12,Noche,0
T022,13,Mañana,0
T022,13,Tarde,6
T022,13,Noche,4
T022,14,Mañana,8
T022,14,Tarde,10
T022,14,Noche,6
T022,15,Mañana,0
T022,15,Tarde,7
T022,15,Noche,0
T022,16,Mañana,9
T022,16,Tarde,0
T022,16,Noche,4
T022,17,Mañana,1
T022,17,Tarde,10
T022,17,Noche,8
T022,18,Mañana,5
T022,18,Tarde,8
T022,18,Noche,3
T022,19,Mañana,2
T022,19,Tarde,6
T022,19,Noche,3
T023,1,Mañana,8
T023,1,Tarde,10
T023,1,Noche,6
T023,2,Mañana,0
T023,2,Tarde,0
T023,2,Noche,0
T023,3,Mañana,7
T023,3,Tarde,7
T023,3,Noche,7
T023,4,Mañana,7
T023,4,Tarde,4
T023,4,Noche,0
T023,5,Mañana,3
T023,5,Tarde,4
T023,5,Noche,0
T023,6,Mañana,8
T023,6,Tarde,4
T023,6,Noche,4
T023,7,Mañana,0
T023,7,Tarde,0
T023,7,Noche,2
T023,8,Mañana,6
T023,8,Tarde,2
T023,8,Noche,1
T023,9,Mañana,4
T023,9,Tarde,1
T023,9,Noche,10
T023,10,Mañana,10
T023,10,Tarde,2
T023,10,Noche,4
T023,11,Mañana,2
T023,11,Tarde,10
T023,11,Noche,2
T023,12,Mañana,5
T023,12,Tarde,5
T023,12,Noche,0
T023,13,Mañana,10
T023,13,Tarde,9
T023,13,Noche,3
T023,14,Mañana,1
T023,14,Tarde,4
T023,14,Noche,0
T023,15,Mañana,10
T023,15,Tarde,0
T023,15,Noche,6
T023,16,Mañana,0
T023,16,Tarde,0
T023,16,Noche,7
T023,17,Mañana,1
T023,17,Tarde,10
T023,17,Noche,0
T023,18,Mañana,6
T023,18,Tarde,0
T023,18,Noche,7
T023,19,Mañana,0
T023,19,Tarde,0
T023,19,Noche,9
T024,1,Mañana,0
T024,1,Tarde,10
T024,1,Noche,3
T024,2,Mañana,0
T024,2,Tarde,8
T024,2,Noche,0
T024,3,Mañana,6
T024,3,Tarde,6
T024,3,Noche,1
T024,4,Mañana,3
T024,4,Tarde,6
T024,4,Noche,4
T024,5,Mañana,2
T024,5,Tarde,3
T024,5,Noche,10
T024,6,Mañana,10
T024,6,Tarde,8
T024,6,Noche,6
T024,7,Mañana,8
T024,7,Tarde,3
T024,7,Noche,0
T024,8,Mañana,7
T024,8,Tarde,10
T024,8,Noche,0
T024,9,Mañana,5
T024,9,Tarde,5
T024,9,Noche,9
T024,10,Mañana,3
T024,10,Tarde,2
T024,10,Noche,9
T024,11,Mañana,2
T024,11,Tarde,4
T024,11,Noche,9
T024,12,Mañana,3
T024,12,Tarde,5
T024,12,Noche,0
T024,13,Mañana,5
T024,13,Tarde,2
T024,13,Noche,0
T024,14,Mañana,6
T024,14,Tarde,6
T024,14,Noche,0
T024,15,Mañana,0
T024,15,Tarde,0
T024,15,Noche,0
T024,16,Mañana,2
T024,16,Tarde,2
T024,16,Noche,7
T024,17,Mañana,4
T024,17,Tarde,0
T024,17,Noche,0
T024,18,Mañana,1
T024,18,Tarde,9
T024,18,Noche,0
T024,19,Mañana,0
T024,19,Tarde,6
T024,19,Noche,3
T025,1,Mañana,9
T025,1,Tarde,10
T025,1,Noche,8
T025,2,Mañana,0
T025,2,Tarde,10
T025,2,Noche,3
T025,3,Mañana,1
T025,3,Tarde,10
T025,3,Noche,10
T025,4,Mañana,9
T025,4,Tarde,5
T025,4,Noche,0
T025,5,Mañana,2
T025,5,Tarde,5
T025,5,Noche,0
T025,6,Mañana,0
T025,6,Tarde,0
T025,6,Noche,0
T025,7,Mañana,8
T025,7,Tarde,0
T025,7,Noche,5
T025,8,Mañana,7
T025,8,Tarde,0
T025,8,Noche,0
T025,9,Mañana,4
T025,9,Tarde,3
T025,9,Noche,10
T025,10,Mañana,0
T025,10,Tarde,10
T025,10,Noche,9
T025,11,Mañana,0
T025,11,Tarde,0
T025,11,Noche,0
T025,12,Mañana,9
T025,12,Tarde,8
T025,12,Noche,9
T025,13,Mañana,0
T025,13,Tarde,6
T025,13,Noche,0
T025,14,Mañana,7
T025,14,Tarde,3
T025,14,Noche,9
T025,15,Mañana,0
T025,15,Tarde,9
T025,15,Noche,1
T025,16,Mañana,7
T025,16,Tarde,6
T025,16,Noche,9
T025,17,Mañana,0
T025,17,Tarde,0
T025,17,Noche,0
T025,18,Mañana,9
T025,18,Tarde,5
T025,18,Noche,5
T025,19,Mañana,0
T025,19,Tarde,5
T025,19,Noche,0
T026,1,Mañana,0
T026,1,Tarde,3
T026,1,Noche,1
T026,2,Mañana,8
T026,2,Tarde,3
T026,2,Noche,6
T026,3,Mañana,6
T026,3,Tarde,1
T026,3,Noche,0
T026,4,Mañana,5
T026,4,Tarde,8
T026,4,Noche,6
T026,5,Mañana,2
T026,5,Tarde,7
T026,5,Noche,0
T026,6,Mañana,4
T026,6,Tarde,9
T026,6,Noche,0
T026,7,Mañana,6
T026,7,Tarde,6
T026,7,Noche,8
T026,8,Mañana,9
T026,8,Tarde,1
T026,8,Noche,6
T026,9,Mañana,6
T026,9,Tarde,0
T026,9,Noche,0
T026,10,Mañana,8
T026,10,Tarde,9
T026,10,Noche,8
T026,11,Mañana,5
T026,11,Tarde,0
T026,11,Noche,1
T026,12,Mañana,0
T026,12,Tarde,6
T026,12,Noche,0
T026,13,Mañana,9
T026,13,Tarde,2
T026,13,Noche,7
T026,14,Mañana,10
T026,14,Tarde,4
T026,14,Noche,5
T026,15,Mañana,0
T026,15,Tarde,3
T026,15,Noche,8
T026,16,Mañana,5
T026,16,Tarde,0
T026,16,Noche,0
T026,17,Mañana,8
T026,17,Tarde,1
T026,17,Noche,0
T026,18,Mañana,0
T026,18,Tarde,1
T026,18,Noche,0
T026,19,Mañana,8
T026,19,Tarde,0
T026,19,Noche,8
T027,1,Mañana,3
T027,1,Tarde,0
T027,1,Noche,3
T027,2,Mañana,0
T027,2,Tarde,0
T027,2,Noche,7
T027,3,Mañana,8
T027,3,Tarde,5
T027,3,Noche,7
T027,4,Mañana,7
T027,4,Tarde,6
T027,4,Noche,7
T027,5,Mañana,0
T027,5,Tarde,10
T027,5,Noche,2
T027,6,Mañana,8
T027,6,Tarde,9
T027,6,Noche,0
T027,7,Mañana,2
T027,7,Tarde,5
T027,7,Noche,10
T027,8,Mañana,8
T027,8,Tarde,5
T027,8,Noche,9
T027,9,Mañana,3
T027,9,Tarde,3
T027,9,Noche,0
T027,10,Mañana,7
T027,10,Tarde,0
T027,10,Noche,2
T027,11,Mañana,0
T027,11,Tarde,0
T027,11,Noche,7
T027,12,Mañana,2
T027,12,Tarde,7
T027,12,Noche,0
T027,13,Mañana,7
T027,13,Tarde,5
T027,13,Noche,0
T027,14,Mañana,5
T027,14,Tarde,4
T027,14,Noche,0
T027,15,Mañana,3
T027,15,Tarde,7
T027,15,Noche,6
T027,16,Mañana,0
T027,16,Tarde,2
T027,16,Noche,0
T027,17,Mañana,4
T027,17,Tarde,2
T027,17,Noche,9
T027,18,Mañana,9
T027,18,Tarde,9
T027,18,Noche,1
T027,19,Mañana,0
T027,19,Tarde,0
T027,19,Noche,5
T028,1,Mañana,2
T028,1,Tarde,0
T028,1,Noche,0
T028,2,Mañana,8
T028,2,Tarde,8
T028,2,Noche,9
T028,3,Mañana,3
T028,3,Tarde,0
T028,3,Noche,6
T028,4,Mañana,0
T028,4,Tarde,2
T028,4,Noche,0
T028,5,Mañana,9
T028,5,Tarde,6
T028,5,Noche,1
T028,6,Mañana,4
T028,6,Tarde,10
T028,6,Noche,9
T028,7,Mañana,2
T028,7,Tarde,1
T028,7,Noche,7
T028,8,Mañana,10
T028,8,Tarde,2
T028,8,Noche,3
T028,9,Mañana,3
T028,9,Tarde,8
T028,9,Noche,6
T028,10,Mañana,7
T028,10,Tarde,0
T028,10,Noche,9
T028,11,Mañana,0
T028,11,Tarde,7
T028,11,Noche,0
T028,12,Mañana,0
T028,12,Tarde,6
T028,12,Noche,10
T028,13,Mañana,0
T028,13,Tarde,1
T028,13,Noche,1
T028,14,Mañana,0
T028,14,Tarde,3
T028,14,Noche,6
T028,15,Mañana,5
T028,15,Tarde,0
T028,15,Noche,0
T028,16,Mañana,7
T028,16,Tarde,10
T028,16,Noche,4
T028,17,Mañana,1
T028,17,Tarde,1
T028,17,Noche,0
T028,18,Mañana,0
T028,18,Tarde,8
T028,18,Noche,9
T028,19,Mañana,2
T028,19,Tarde,6
T028,19,Noche,2
T029,1,Mañana,0
T029,1,Tarde,5
T029,1,Noche,7
T029,2,Mañana,6
T029,2,Tarde,6
T029,2,Noche,6
T029,3,Mañana,9
T029,3,Tarde,6
T029,3,Noche,0
T029,4,Mañana,4
T029,4,Tarde,8
T029,4,Noche,9
T029,5,Mañana,0
T029,5,Tarde,0
T029,5,Noche,4
T029,6,Mañana,0
T029,6,Tarde,2
T029,6,Noche,7
T029,7,Mañana,4
T029,7,Tarde,7
T029,7,Noche,10
T029,8,Mañana,5
T029,8,Tarde,0
T029,8,Noche,9
T029,9,Mañana,0
T029,9,Tarde,1
T029,9,Noche,0
T029,10,Mañana,6
T029,10,Tarde,4
T029,10,Noche,5
T029,11,Mañana,8
T029,11,Tarde,8
T029,11,Noche,7
T029,12,Mañana,0
T029,12,Tarde,4
T029,12,Noche,1
T029,13,Mañana,8
T029,13,Tarde,3
T029,13,Noche,7
T029,14,Mañana,9
T029,14,Tarde,0
T029,14,Noche,0
T029,15,Mañana,6
T029,15,Tarde,3
T029,15,Noche,5
T029,16,Mañana,5
T029,16,Tarde,0
T029,16,Noche,0
T029,17,Mañana,0
T029,17,Tarde,6
T029,17,Noche,1
T029,18,Mañana,9
T029,18,Tarde,2
T029,18,Noche,0
T029,19,Mañana,2
T029,19,Tarde,4
T029,19,Noche,0
T030,1,Mañana,8
T030,1,Tarde,3
T030,1,Noche,6
T030,2,Mañana,3
T030,2,Tarde,8
T030,2,Noche,9
T030,3,Mañana,9
T030,3,Tarde,6
T030,3,Noche,1
T030,4,Mañana,0
T030,4,Tarde,9
T030,4,Noche,4
T030,5,Mañana,0
T030,5,Tarde,9
T030,5,Noche,0
T030,6,Mañana,8
T030,6,Tarde,2
T030,6,Noche,7
T030,7,Mañana,0
T030,7,Tarde,0
T030,7,Noche,6
T030,8,Mañana,6
T030,8,Tarde,7
T030,8,Noche,3
T030,9,Mañana,5
T030,9,Tarde,3
T030,9,Noche,4
T030,10,Mañana,10
T030,10,Tarde,9
T030,10,Noche,5
T030,11,Mañana,2
T030,11,Tarde,10
T030,11,Noche,0
T030,12,Mañana,9
T030,12,Tarde,6
T030,12,Noche,9
T030,13,Mañana,0
T030,13,Tarde,4
T030,13,Noche,7
T030,14,Mañana,8
T030,14,Tarde,5
T030,14,Noche,7
T030,15,Mañana,4
T030,15,Tarde,6
T030,15,Noche,5
T030,16,Mañana,8
T030,16,Tarde,5
T030,16,Noche,4
T030,17,Mañana,9
T030,17,Tarde,7
T030,17,Noche,8
T030,18,Mañana,8
T030,18,Tarde,7
T030,18,Noche,0
T030,19,Mañana,9
T030,19,Tarde,3
T030,19,Noche,0
T031,1,Mañana,5
T031,1,Tarde,0
T031,1,Noche,0
T031,2,Mañana,10
T031,2,Tarde,10
T031,2,Noche,2
T031,3,Mañana,0
T031,3,Tarde,10
T031,3,Noche,4
T031,4,Mañana,6
T031,4,Tarde,3
T031,4,Noche,0
T031,5,Mañana,4
T031,5,Tarde,3
T031,5,Noche,5
T031,6,Mañana,8
T031,6,Tarde,8
T031,6,Noche,1
T031,7,Mañana,9
T031,7,Tarde,1
T031,7,Noche,0
T031,8,Mañana,10
T031,8,Tarde,0
T031,8,Noche,3
T031,9,Mañana,9
T031,9,Tarde,0
T031,9,Noche,0
T031,10,Mañana,0
T031,10,Tarde,1
T031,10,Noche,0
T031,11,Mañana,0
T031,11,Tarde,5
T031,11,Noche,2
T031,12,Mañana,0
T031,12,Tarde,0
T031,12,Noche,0
T031,13,Mañana,3
T031,13,Tarde,7
T031,13,Noche,0
T031,14,Mañana,7
T031,14,Tarde,0
T031,14,Noche,5
T031,15,Mañana,3
T031,15,Tarde,4
T031,15,Noche,7
T031,16,Mañana,9
T031,16,Tarde,8
T031,16,Noche,4
T031,17,Mañana,5
T031,17,Tarde,0
T031,17,Noche,10
T031,18,Mañana,8
T031,18,Tarde,1
T031,18,Noche,0
T031,19,Mañana,9
T031,19,Tarde,1
T031,19,Noche,1
T032,1,Mañana,3
T032,1,Tarde,9
T032,1,Noche,5
T032,2,Mañana,0
T032,2,Tarde,6
T032,2,Noche,4
T032,3,Mañana,2
T032,3,Tarde,7
T032,3,Noche,6
T032,4,Mañana,6
T032,4,Tarde,0
T032,4,Noche,6
T032,5,Mañana,10
T032,5,Tarde,3
T032,5,Noche,2
T032,6,Mañana,0
T032,6,Tarde,5
T032,6,Noche,1
T032,7,Mañana,0
T032,7,Tarde,2
T032,7,Noche,6
T032,8,Mañana,5
T032,8,Tarde,10
T032,8,Noche,8
T032,9,Mañana,8
T032,9,Tarde,0
T032,9,Noche,5
T032,10,Mañana,0
T032,10,Tarde,0
T032,10,Noche,0
T032,11,Mañana,2
T032,11,Tarde,0
T032,11,Noche,8
T032,12,Mañana,5
T032,12,Tarde,5
T032,12,Noche,8
T032,13,Mañana,4
T032,13,Tarde,9
T032,13,Noche,8
T032,14,Mañana,8
T032,14,Tarde,6
T032,14,Noche,8
T032,15,Mañana,1
T032,15,Tarde,10
T032,15,Noche,6
T032,16,Mañana,0
T032,16,Tarde,3
T032,16,Noche,4
T032,17,Mañana,2
T032,17,Tarde,1
T032,17,Noche,0
T032,18,Mañana,1
T032,18,Tarde,5
T032,18,Noche,10
T032,19,Mañana,8
T032,19,Tarde,10
T032,19,Noche,5
T033,1,Mañana,9
T033,1,Tarde,3
T033,1,Noche,10
T033,2,Mañana,2
T033,2,Tarde,5
T033,2,Noche,2
T033,3,Mañana,1
T033,3,Tarde,1
T033,3,Noche,0
T033,4,Mañana,4
T033,4,Tarde,0
T033,4,Noche,5
T033,5,Mañana,2
T033,5,Tarde,9
T033,5,Noche,2
T033,6,Mañana,2
T033,6,Tarde,0
T033,6,Noche,4
T033,7,Mañana,6
T033,7,Tarde,0
T033,7,Noche,10
T033,8,Mañana,8
T033,8,Tarde,0
T033,8,Noche,0
T033,9,Mañana,10
T033,9,Tarde,0
T033,9,Noche,7
T033,10,Mañana,10
T033,10,Tarde,6
T033,10,Noche,1
T033,11,Mañana,9
T033,11,Tarde,0
T033,11,Noche,7
T033,12,Mañana,4
T033,12,Tarde,6
T033,12,Noche,4
T033,13,Mañana,0
T033,13,Tarde,0
T033,13,Noche,8
T033,14,Mañana,0
T033,14,Tarde,6
T033,14,Noche,3
T033,15,Mañana,9
T033,15,Tarde,0
T033,15,Noche,7
T033,16,Mañana,2
T033,16,Tarde,0
T033,16,Noche,0
T033,17,Mañana,5
T033,17,Tarde,5
T033,17,Noche,7
T033,18,Mañana,8
T033,18,Tarde,8
T033,18,Noche,5
T033,19,Mañana,5
T033,19,Tarde,6
T033,19,Noche,9
T034,1,Mañana,6
T034,1,Tarde,7
T034,1,Noche,6
T034,2,Mañana,9
T034,2,Tarde,1
T034,2,Noche,7
T034,3,Mañana,0
T034,3,Tarde,5
T034,3,Noche,5
T034,4,Mañana,7
T034,4,Tarde,0
T034,4,Noche,7
T034,5,Mañana,9
T034,5,Tarde,0
T034,5,Noche,2
T034,6,Mañana,10
T034,6,Tarde,9
T034,6,Noche,0
T034,7,Mañana,5
T034,7,Tarde,9
T034,7,Noche,0
T034,8,Mañana,8
T034,8,Tarde,4
T034,8,Noche,3
T034,9,Mañana,5
T034,9,Tarde,6
T034,9,Noche,1
T034,10,Mañana,2
T034,10,Tarde,9
T034,10,Noche,1
T034,11,Mañana,1
T034,11,Tarde,4
T034,11,Noche,6
T034,12,Mañana,1
T034,12,Tarde,9
T034,12,Noche,8
T034,13,Mañana,0
T034,13,Tarde,8
T034,13,Noche,3
T034,14,Mañana,1
T034,14,Tarde,9
T034,14,Noche,0
T034,15,Mañana,2
T034,15,Tarde,4
T034,15,Noche,0
T034,16,Mañana,0
T034,16,Tarde,1
T034,16,Noche,0
T034,17,Mañana,10
T034,17,Tarde,6
T034,17,Noche,0
T034,18,Mañana,8
T034,18,Tarde,0
T034,18,Noche,3
T034,19,Mañana,9
T034,19,Tarde,5
T034,19,Noche,1
T035,1,Mañana,6
T035,1,Tarde,2
T035,1,Noche,6
T035,2,Mañana,4
T035,2,Tarde,5
T035,2,Noche,0
T035,3,Mañana,10
T035,3,Tarde,5
T035,3,Noche,0
T035,4,Mañana,0
T035,4,Tarde,2
T035,4,Noche,10
T035,5,Mañana,0
T035,5,Tarde,6
T035,5,Noche,9
T035,6,Mañana,1
T035,6,Tarde,0
T035,6,Noche,3
T035,7,Mañana,3
T035,7,Tarde,7
T035,7,Noche,0
T035,8,Mañana,5
T035,8,Tarde,6
T035,8,Noche,10
T035,9,Mañana,9
T035,9,Tarde,7
T035,9,Noche,9
T035,10,Mañana,3
T035,10,Tarde,7
T035,10,Noche,0
T035,11,Mañana,1
T035,11,Tarde,0
T035,11,Noche,0
T035,12,Mañana,6
T035,12,Tarde,0
T035,12,Noche,4
T035,13,Mañana,0
T035,13,Tarde,4
T035,13,Noche,4
T035,14,Mañana,7
T035,14,Tarde,7
T035,14,Noche,1
T035,15,Mañana,0
T035,15,Tarde,0
T035,15,Noche,9
T035,16,Mañana,2
T035,16,Tarde,9
T035,16,Noche,8
T035,17,Mañana,9
T035,17,Tarde,0
T035,17,Noche,0
T035,18,Mañana,3
T035,18,Tarde,0
T035,18,Noche,9
T035,19,Mañana,8
T035,19,Tarde,2
T035,19,Noche,1
T036,1,Mañana,1
T036,1,Tarde,0
T036,1,Noche,1
T036,2,Mañana,4
T036,2,Tarde,6
T036,2,Noche,0
T036,3,Mañana,6
T036,3,Tarde,9
T036,3,Noche,9
T036,4,Mañana,5
T036,4,Tarde,4
T036,4,Noche,3
T036,5,Mañana,0
T036,5,Tarde,1
T036,5,Noche,7
T036,6,Mañana,0
T036,6,Tarde,4
T036,6,Noche,0
T036,7,Mañana,1
T036,7,Tarde,4
T036,7,Noche,9
T036,8,Mañana,3
T036,8,Tarde,5
T036,8,Noche,6
T036,9,Mañana,8
T036,9,Tarde,6
T036,9,Noche,0
T036,10,Mañana,0
T036,10,Tarde,0
T036,10,Noche,8
T036,11,Mañana,0
T036,11,Tarde,5
T036,11,Noche,8
T036,12,Mañana,0
T036,12,Tarde,0
T036,12,Noche,0
T036,13,Mañana,2
T036,13,Tarde,8
T036,13,Noche,6
T036,14,Mañana,9
T036,14,Tarde,0
T036,14,Noche,8
T036,15,Mañana,0
T036,15,Tarde,4
T036,15,Noche,2
T036,16,Mañana,0
T036,16,Tarde,4
T036,16,Noche,0
T036,17,Mañana,0
T036,17,Tarde,9
T036,17,Noche,4
T036,18,Mañana,1
T036,18,Tarde,8
T036,18,Noche,9
T036,19,Mañana,2
T036,19,Tarde,6
T036,19,Noche,6
T037,1,Mañana,6
T037,1,Tarde,0
T037,1,Noche,0
T037,2,Mañana,7
T037,2,Tarde,5
T037,2,Noche,5
T037,3,Mañana,2
T037,3,Tarde,9
T037,3,Noche,4
T037,4,Mañana,0
T037,4,Tarde,8
T037,4,Noche,3
T037,5,Mañana,5
T037,5,Tarde,0
T037,5,Noche,0
T037,6,Mañana,4
T037,6,Tarde,10
T037,6,Noche,3
T037,7,Mañana,7
T037,7,Tarde,4
T037,7,Noche,0
T037,8,Mañana,9
T037,8,Tarde,2
T037,8,Noche,10
T037,9,Mañana,3
T037,9,Tarde,6
T037,9,Noche,8
T037,10,Mañana,0
T037,10,Tarde,6
T037,10,Noche,4
T037,11,Mañana,0
T037,11,Tarde,8
T037,11,Noche,8
T037,12,Mañana,0
T037,12,Tarde,3
T037,12,Noche,4
T037,13,Mañana,10
T037,13,Tarde,7
T037,13,Noche,9
T037,14,Mañana,0
T037,14,Tarde,5
T037,14,Noche,10
T037,15,Mañana,10
T037,15,Tarde,2
T037,15,Noche,0
T037,16,Mañana,1
T037,16,Tarde,5
T037,16,Noche,8
T037,17,Mañana,6
T037,17,Tarde,4
T037,17,Noche,9
T037,18,Mañana,6
T037,18,Tarde,7
T037,18,Noche,0
T037,19,Mañana,7
T037,19,Tarde,7
T037,19,Noche,0
T038,1,Mañana,0
T038,1,Tarde,5
T038,1,Noche,5
T038,2,Mañana,0
T038,2,Tarde,0
T038,2,Noche,9
T038,3,Mañana,3
T038,3,Tarde,0
T038,3,Noche,2
T038,4,Mañana,3
T038,4,Tarde,3
T038,4,Noche,0
T038,5,Mañana,4
T038,5,Tarde,2
T038,5,Noche,3
T038,6,Mañana,10
T038,6,Tarde,3
T038,6,Noche,1
T038,7,Mañana,7
T038,7,Tarde,0
T038,7,Noche,6
T038,8,Mañana,8
T038,8,Tarde,8
T038,8,Noche,7
T038,9,Mañana,6
T038,9,Tarde,0
T038,9,Noche,3
T038,10,Mañana,0
T038,10,Tarde,1
T038,10,Noche,2
T038,11,Mañana,0
T038,11,Tarde,0
T038,11,Noche,5
T038,12,Mañana,6
T038,12,Tarde,8
T038,12,Noche,3
T038,13,Mañana,10
T038,13,Tarde,3
T038,13,Noche,7
T038,14,Mañana,0
T038,14,Tarde,4
T038,14,Noche,2
T038,15,Mañana,2
T038,15,Tarde,8
T038,15,Noche,10
T038,16,Mañana,2
T038,16,Tarde,8
T038,16,Noche,2
T038,17,Mañana,0
T038,17,Tarde,2
T038,17,Noche,6
T038,18,Mañana,5
T038,18,Tarde,6
T038,18,Noche,10
T038,19,Mañana,0
T038,19,Tarde,0
T038,19,Noche,7
T039,1,Mañana,0
T039,1,Tarde,10
T039,1,Noche,4
T039,2,Mañana,8
T039,2,Tarde,9
T039,2,Noche,4
T039,3,Mañana,1
T039,3,Tarde,2
T039,3,Noche,2
T039,4,Mañana,4
T039,4,Tarde,1
T039,4,Noche,9
T039,5,Mañana,7
T039,5,Tarde,0
T039,5,Noche,2
T039,6,Mañana,0
T039,6,Tarde,9
T039,6,Noche,5
T039,7,Mañana,8
T039,7,Tarde,0
T039,7,Noche,6
T039,8,Mañana,6
T039,8,Tarde,3
T039,8,Noche,5
T039,9,Mañana,7
T039,9,Tarde,0
T039,9,Noche,5
T039,10,Mañana,9
T039,10,Tarde,8
T039,10,Noche,4
T039,11,Mañana,6
T039,11,Tarde,4
T039,11,Noche,6
T039,12,Mañana,0
T039,12,Tarde,8
T039,12,Noche,2
T039,13,Mañana,10
T039,13,Tarde,0
T039,13,Noche,4
T039,14,Mañana,4
T039,14,Tarde,9
T039,14,Noche,0
T039,15,Mañana,10
T039,15,Tarde,6
T039,15,Noche,1
T039,16,Mañana,7
T039,16,Tarde,7
T039,16,Noche,0
T039,17,Mañana,8
T039,17,Tarde,5
T039,17,Noche,0
T039,18,Mañana,7
T039,18,Tarde,0
T039,18,Noche,0
T039,19,Mañana,10
T039,19,Tarde,1
T039,19,Noche,8
T040,1,Mañana,9
T040,1,Tarde,1
T040,1,Noche,0
T040,2,Mañana,2
T040,2,Tarde,2
T040,2,Noche,8
T040,3,Mañana,0
T040,3,Tarde,3
T040,3,Noche,5
T040,4,Mañana,7
T040,4,Tarde,7
T040,4,Noche,0
T040,5,Mañana,5
T040,5,Tarde,5
T040,5,Noche,1
T040,6,Mañana,10
T040,6,Tarde,1
T040,6,Noche,1
T040,7,Mañana,10
T040,7,Tarde,8
T040,7,Noche,3
T040,8,Mañana,0
T040,8,Tarde,4
T040,8,Noche,10
T040,9,Mañana,6
T040,9,Tarde,2
T040,9,Noche,4
T040,10,Mañana,4
T040,10,Tarde,6
T040,10,Noche,0
T040,11,Mañana,8
T040,11,Tarde,0
T040,11,Noche,7
T040,12,Mañana,10
T040,12,Tarde,0
T040,12,Noche,0
T040,13,Mañana,2
T040,13,Tarde,10
T040,13,Noche,0
T040,14,Mañana,0
T040,14,Tarde,0
T040,14,Noche,10
T040,15,Mañana,0
T040,15,Tarde,1
T040,15,Noche,2
T040,16,Mañana,6
T040,16,Tarde,4
T040,16,Noche,10
T040,17,Mañana,1
T040,17,Tarde,2
T040,17,Noche,3
T040,18,Mañana,10
T040,18,Tarde,10
T040,18,Noche,10
T040,19,Mañana,3
T040,19,Tarde,10
T040,19,Noche,4
T041,1,Mañana,3
T041,1,Tarde,3
T041,1,Noche,0
T041,2,Mañana,1
T041,2,Tarde,5
T041,2,Noche,0
T041,3,Mañana,2
T041,3,Tarde,8
T041,3,Noche,5
T041,4,Mañana,0
T041,4,Tarde,1
T041,4,Noche,2
T041,5,Mañana,4
T041,5,Tarde,2
T041,5,Noche,7
T041,6,Mañana,6
T041,6,Tarde,4
T041,6,Noche,0
T041,7,Mañana,4
T041,7,Tarde,3
T041,7,Noche,6
T041,8,Mañana,6
T041,8,Tarde,4
T041,8,Noche,2
T041,9,Mañana,9
T041,9,Tarde,6
T041,9,Noche,5
T041,10,Mañana,0
T041,10,Tarde,10
T041,10,Noche,6
T041,11,Mañana,3
T041,11,Tarde,10
T041,11,Noche,2
T041,12,Mañana,4
T041,12,Tarde,6
T041,12,Noche,10
T041,13,Mañana,7
T041,13,Tarde,8
T041,13,Noche,2
T041,14,Mañana,9
T041,14,Tarde,3
T041,14,Noche,1
T041,15,Mañana,10
T041,15,Tarde,5
T041,15,Noche,9
T041,16,Mañana,5
T041,16,Tarde,0
T041,16,Noche,9
T041,17,Mañana,6
T041,17,Tarde,0
T041,17,Noche,2
T041,18,Mañana,5
T041,18,Tarde,5
T041,18,Noche,0
T041,19,Mañana,0
T041,19,Tarde,0
T041,19,Noche,2
T042,1,Mañana,10
T042,1,Tarde,7
T042,1,Noche,0
T042,2,Mañana,0
T042,2,Tarde,0
T042,2,Noche,4
T042,3,Mañana,0
T042,3,Tarde,4
T042,3,Noche,9
T042,4,Mañana,1
T042,4,Tarde,9
T042,4,Noche,1
T042,5,Mañana,0
T042,5,Tarde,10
T042,5,Noche,5
T042,6,Mañana,0
T042,6,Tarde,10
T042,6,Noche,5
T042,7,Mañana,3
T042,7,Tarde,6
T042,7,Noche,9
T042,8,Mañana,0
T042,8,Tarde,0
T042,8,Noche,2
T042,9,Mañana,7
T042,9,Tarde,1
T042,9,Noche,9
T042,10,Mañana,1
T042,10,Tarde,5
T042,10,Noche,0
T042,11,Mañana,3
T042,11,Tarde,4
T042,11,Noche,10
T042,12,Mañana,5
T042,12,Tarde,2
T042,12,Noche,0
T042,13,Mañana,2
T042,13,Tarde,0
T042,13,Noche,6
T042,14,Mañana,1
T042,14,Tarde,9
T042,14,Noche,0
T042,15,Mañana,4
T042,15,Tarde,8
T042,15,Noche,0
T042,16,Mañana,8
T042,16,Tarde,6
T042,16,Noche,7
T042,17,Mañana,0
T042,17,Tarde,4
T042,17,Noche,5
T042,18,Mañana,7
T042,18,Tarde,9
T042,18,Noche,4
T042,19,Mañana,3
T042,19,Tarde,9
T042,19,Noche,3
T043,1,Mañana,8
