trabajador,dia,turno,disposicion
T034,4,Mañana,4
T034,4,Tarde,10
T034,4,Noche,0
T034,5,Mañana,10
T034,5,Tarde,1
T034,5,Noche,6
T034,6,Mañana,1
T034,6,Tarde,5
T034,6,Noche,2
T034,7,Mañana,8
T034,7,Tarde,7
T034,7,Noche,2
T034,8,Mañana,8
T034,8,Tarde,0
T034,8,Noche,8
T034,9,Mañana,1
T034,9,Tarde,6
T034,9,Noche,10
T034,10,Mañana,9
T034,10,Tarde,5
T034,10,Noche,10
T034,11,Mañana,7
T034,11,Tarde,6
T034,11,Noche,7
T034,12,Mañana,9
T034,12,Tarde,7
T034,12,Noche,6
T035,1,Mañana,7
T035,1,Tarde,7
T035,1,Noche,6
T035,2,Mañana,10
T035,2,Tarde,1
T035,2,Noche,0
T035,3,Mañana,6
T035,3,Tarde,0
T035,3,Noche,10
T035,4,Mañana,5
T035,4,Tarde,1
T035,4,Noche,0
T035,5,Mañana,10
T035,5,Tarde,10
T035,5,Noche,5
T035,6,Mañana,3
T035,6,Tarde,0
T035,6,Noche,6
T035,7,Mañana,0
T035,7,Tarde,10
T035,7,Noche,1
T035,8,Mañana,5
T035,8,Tarde,9
T035,8,Noche,2
T035,9,Mañana,4
T035,9,Tarde,3
T035,9,Noche,2
T035,10,Mañana,9
T035,10,Tarde,0
T035,10,Noche,0
T035,11,Mañana,3
T035,11,Tarde,8
T035,11,Noche,4
T035,12,Mañana,10
T035,12,Tarde,5
T035,12,Noche,3
T036,1,Mañana,8
T036,1,Tarde,0
T036,1,Noche,9
T036,2,Mañana,3
T036,2,Tarde,0
T036,2,Noche,4
T036,3,Mañana,2
T036,3,Tarde,0
T036,3,Noche,5
T036,4,Mañana,7
T036,4,Tarde,4
T036,4,Noche,10
T036,5,Mañana,7
T036,5,Tarde,10
T036,5,Noche,7
T036,6,Mañana,7
T036,6,Tarde,10
T036,6,Noche,1
T036,7,Mañana,0
T036,7,Tarde,7
T036,7,Noche,8
T036,8,Mañana,9
T036,8,Tarde,3
T036,8,Noche,5
T036,9,Mañana,0
T036,9,Tarde,0
T036,9,Noche,7
T036,10,Mañana,7
T036,10,Tarde,0
T036,10,Noche,0
T036,11,Mañana,5
T036,11,Tarde,0
T036,11,Noche,3
T036,12,Mañana,0
T036,12,Tarde,9
T036,12,Noche,10
T037,1,Mañana,9
T037,1,Tarde,2
T037,1,Noche,0
T037,2,Mañana,4
T037,2,Tarde,2
T037,2,Noche,3
T037,3,Mañana,8
T037,3,Tarde,8
T037,3,Noche,1
T037,4,Mañana,5
T037,4,Tarde,10
T037,4,Noche,4
T037,5,Mañana,6
T037,5,Tarde,8
T037,5,Noche,0
T037,6,Mañana,7
T037,6,Tarde,3
T037,6,Noche,0
T037,7,Mañana,0
T037,7,Tarde,6
T037,7,Noche,0
T037,8,Mañana,4
T037,8,Tarde,4
T037,8,Noche,9
T037,9,Mañana,2
T037,9,Tarde,0
T037,9,Noche,0
T037,10,Mañana,10
T037,10,Tarde,8
T037,10,Noche,10
T037,11,Mañana,8
T037,11,Tarde,0
T037,11,Noche,8
T037,12,Mañana,8
T037,12,Tarde,4
T037,12,Noche,0
T038,1,Mañana,8
T038,1,Tarde,0
T038,1,Noche,6
T038,2,Mañana,0
T038,2,Tarde,4
T038,2,Noche,6
T038,3,Mañana,6
T038,3,Tarde,0
T038,3,Noche,1
T038,4,Mañana,0
T038,4,Tarde,0
T038,4,Noche,3
T038,5,Mañana,8
T038,5,Tarde,9
T038,5,Noche,8
T038,6,Mañana,0
T038,6,Tarde,0
T038,6,Noche,6
T038,7,Mañana,9
T038,7,Tarde,5
T038,7,Noche,2
T038,8,Mañana,0
T038,8,Tarde,8
T038,8,Noche,9
T038,9,Mañana,9
T038,9,Tarde,2
T038,9,Noche,5
T038,10,Mañana,8
T038,10,Tarde,9
T038,10,Noche,2
T038,11,Mañana,0
T038,11,Tarde,0
T038,11,Noche,0
T038,12,Mañana,0
T038,12,Tarde,9
T038,12,Noche,10
T039,1,Mañana,8
T039,1,Tarde,3
T039,1,Noche,7
T039,2,Mañana,3
T039,2,Tarde,5
T039,2,Noche,7
T039,3,Mañana,0
T039,3,Tarde,10
T039,3,Noche,5
T039,4,Mañana,9
T039,4,Tarde,7
T039,4,Noche,7
T039,5,Mañana,1
T039,5,Tarde,3
T039,5,Noche,6
T039,6,Mañana,1
T039,6,Tarde,6
T039,6,Noche,6
T039,7,Mañana,0
T039,7,Tarde,0
T039,7,Noche,0
T039,8,Mañana,0
T039,8,Tarde,5
T039,8,Noche,6
T039,9,Mañana,1
T039,9,Tarde,8
T039,9,Noche,0
T039,10,Mañana,10
T039,10,Tarde,10
T039,10,Noche,6
T039,11,Mañana,0
T039,11,Tarde,3
T039,11,Noche,8
T039,12,Mañana,9
T039,12,Tarde,7
T039,12,Noche,5
T040,1,Mañana,0
T040,1,Tarde,0
T040,1,Noche,0
T040,2,Mañana,1
T040,2,Tarde,7
T040,2,Noche,0
T040,3,Mañana,9
T040,3,Tarde,6
T040,3,Noche,5
T040,4,Mañana,5
T040,4,Tarde,8
T040,4,Noche,3
T040,5,Mañana,6
T040,5,Tarde,0
T040,5,Noche,0
T040,6,Mañana,0
T040,6,Tarde,5
T040,6,Noche,5
T040,7,Mañana,0
T040,7,Tarde,0
T040,7,Noche,6
T040,8,Mañana,0
T040,8,Tarde,4
T040,8,Noche,10
T040,9,Mañana,0
T040,9,Tarde,0
T040,9,Noche,5
T040,10,Mañana,0
T040,10,Tarde,1
T040,10,Noche,2
T040,11,Mañana,0
T040,11,Tarde,2
T040,11,Noche,1
T040,12,Mañana,2
T040,12,Tarde,1
T040,12,Noche,5
T041,1,Mañana,5
T041,1,Tarde,5
T041,1,Noche,7
T041,2,Mañana,5
T041,2,Tarde,6
T041,2,Noche,4
T041,3,Mañana,0
T041,3,Tarde,0
T041,3,Noche,0
T041,4,Mañana,3
T041,4,Tarde,1
T041,4,Noche,0
T041,5,Mañana,8
T041,5,Tarde,4
T041,5,Noche,7
T041,6,Mañana,7
T041,6,Tarde,0
T041,6,Noche,10
T041,7,Mañana,0
T041,7,Tarde,0
T041,7,Noche,1
T041,8,Mañana,0
T041,8,Tarde,4
T041,8,Noche,7
T041,9,Mañana,0
T041,9,Tarde,2
T041,9,Noche,8
T041,10,Mañana,10
T041,10,Tarde,1
T041,10,Noche,0
T041,11,Mañana,2
T041,11,Tarde,8
T041,11,Noche,1
T041,12,Mañana,3
T041,12,Tarde,6
T041,12,Noche,0
T042,1,Mañana,0
T042,1,Tarde,2
T042,1,Noche,9
T042,2,Mañana,9
T042,2,Tarde,2
T042,2,Noche,9
T042,3,Mañana,6
T042,3,Tarde,4
T042,3,Noche,2
T042,4,Mañana,0
T042,4,Tarde,4
T042,4,Noche,2
T042,5,Mañana,1
T042,5,Tarde,3
T042,5,Noche,0
T042,6,Mañana,0
T042,6,Tarde,8
T042,6,Noche,6
T042,7,Mañana,8
T042,7,Tarde,7
T042,7,Noche,6
T042,8,Mañana,8
T042,8,Tarde,9
T042,8,Noche,9
T042,9,Mañana,5
T042,9,Tarde,1
T042,9,Noche,4
T042,10,Mañana,0
T042,10,Tarde,5
T042,10,Noche,8
T042,11,Mañana,8
T042,11,Tarde,3
T042,11,Noche,5
T042,12,Mañana,7
T042,12,Tarde,9
T042,12,Noche,2
T043,1,Mañana,0
T043,1,Tarde,0
T043,1,Noche,6
T043,2,Mañana,6
T043,2,Tarde,6
T043,2,Noche,6
T043,3,Mañana,2
T043,3,Tarde,0
T043,3,Noche,2
T043,4,Mañana,0
T043,4,Tarde,10
T043,4,Noche,0
T043,5,Mañana,5
T043,5,Tarde,5
T043,5,Noche,1
T043,6,Mañana,1
T043,6,Tarde,0
T043,6,Noche,2
T043,7,Mañana,4
T043,7,Tarde,7
T043,7,Noche,7
T043,8,Mañana,0
T043,8,Tarde,9
T043,8,Noche,6
T043,9,Mañana,7
T043,9,Tarde,7
T043,9,Noche,1
T043,10,Mañana,2
T043,10,Tarde,0
T043,10,Noche,7
T043,11,Mañana,5
T043,11,Tarde,1
T043,11,Noche,2
T043,12,Mañana,4
T043,12,Tarde,8
T043,12,Noche,2
